37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
15:07:01.0 (110676)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
15:07:01.0 (531576)|HEAP_ALLOCATE|[72]|Bytes:3
15:07:01.0 (570872)|HEAP_ALLOCATE|[77]|Bytes:152
15:07:01.0 (586409)|HEAP_ALLOCATE|[342]|Bytes:408
15:07:01.0 (605920)|HEAP_ALLOCATE|[355]|Bytes:408
15:07:01.0 (625097)|HEAP_ALLOCATE|[467]|Bytes:48
15:07:01.2 (2265035)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
15:07:01.2 (2528871)|STATEMENT_EXECUTE|[1]
15:07:01.2 (2564644)|HEAP_ALLOCATE|[50]|Bytes:5
15:07:01.2 (2584817)|HEAP_ALLOCATE|[56]|Bytes:5
15:07:01.2 (2593565)|HEAP_ALLOCATE|[64]|Bytes:7
15:07:01.2 (2620972)|SYSTEM_MODE_ENTER|false
15:07:01.2 (2636075)|HEAP_ALLOCATE|[3]|Bytes:5
15:07:01.2 (2640466)|STATEMENT_EXECUTE|[3]
15:07:01.2 (2695776)|VARIABLE_ASSIGNMENT|[3]|InterviewsLCServerController.mapObjectsFields|null|
15:07:01.2 (2705956)|SYSTEM_MODE_EXIT|false
15:07:01.2 (2716915)|METHOD_EXIT|[1]|InterviewsLCServerController
15:07:01.2 (2722245)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
15:07:01.2 (2724524)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
15:07:01.2 (2726036)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:07:01.2 (2734787)|SYSTEM_MODE_ENTER|false
15:07:01.2 (2746456)|VARIABLE_SCOPE_BEGIN|[89]|rowsLimit|String|false|false
15:07:01.2 (2756250)|VARIABLE_ASSIGNMENT|[89]|rowsLimit|"8"
15:07:01.2 (2760342)|VARIABLE_SCOPE_BEGIN|[89]|objectApiName|String|false|false
15:07:01.2 (2764448)|VARIABLE_ASSIGNMENT|[89]|objectApiName|"Account"
15:07:01.2 (2767619)|VARIABLE_SCOPE_BEGIN|[89]|filter1Field|String|false|false
15:07:01.2 (2770848)|VARIABLE_ASSIGNMENT|[89]|filter1Field|null
15:07:01.2 (2773544)|VARIABLE_SCOPE_BEGIN|[89]|filter1Value|String|false|false
15:07:01.2 (2776168)|VARIABLE_ASSIGNMENT|[89]|filter1Value|null
15:07:01.2 (2778599)|VARIABLE_SCOPE_BEGIN|[89]|eventField|String|false|false
15:07:01.2 (2781261)|VARIABLE_ASSIGNMENT|[89]|eventField|null
15:07:01.2 (2783832)|VARIABLE_SCOPE_BEGIN|[89]|column1|String|false|false
15:07:01.2 (2786485)|VARIABLE_ASSIGNMENT|[89]|column1|null
15:07:01.2 (2789164)|VARIABLE_SCOPE_BEGIN|[89]|column2|String|false|false
15:07:01.2 (2791638)|VARIABLE_ASSIGNMENT|[89]|column2|null
15:07:01.2 (2794094)|VARIABLE_SCOPE_BEGIN|[89]|column3|String|false|false
15:07:01.2 (2796573)|VARIABLE_ASSIGNMENT|[89]|column3|null
15:07:01.2 (2798972)|VARIABLE_SCOPE_BEGIN|[89]|column4|String|false|false
15:07:01.2 (2801619)|VARIABLE_ASSIGNMENT|[89]|column4|null
15:07:01.2 (2804098)|VARIABLE_SCOPE_BEGIN|[89]|sortField|String|false|false
15:07:01.2 (2807456)|VARIABLE_ASSIGNMENT|[89]|sortField|"Name"
15:07:01.2 (2810382)|VARIABLE_SCOPE_BEGIN|[89]|sortDirection|String|false|false
15:07:01.2 (2813303)|VARIABLE_ASSIGNMENT|[89]|sortDirection|null
15:07:01.2 (2825920)|HEAP_ALLOCATE|[91]|Bytes:5
15:07:01.2 (2830383)|STATEMENT_EXECUTE|[89]
15:07:01.2 (2831990)|STATEMENT_EXECUTE|[91]
15:07:01.2 (2834982)|HEAP_ALLOCATE|[91]|Bytes:20
15:07:01.2 (2847011)|HEAP_ALLOCATE|[91]|Bytes:21
15:07:01.2 (2872391)|ENTERING_MANAGED_PKG|
15:07:01.2 (2903473)|USER_DEBUG|[91]|DEBUG|######## rowsLimit: 8
15:07:01.2 (2913016)|STATEMENT_EXECUTE|[92]
15:07:01.2 (2917293)|HEAP_ALLOCATE|[92]|Bytes:24
15:07:01.2 (2924135)|HEAP_ALLOCATE|[92]|Bytes:31
15:07:01.2 (2935379)|ENTERING_MANAGED_PKG|
15:07:01.2 (2952267)|USER_DEBUG|[92]|DEBUG|######## objectApiName: Account
15:07:01.2 (2959818)|STATEMENT_EXECUTE|[95]
15:07:01.2 (2965211)|HEAP_ALLOCATE|[95]|Bytes:4
15:07:01.2 (3000277)|VARIABLE_ASSIGNMENT|[95]|InterviewsLCServerController.mapObjectsFields|{"s":1,"v":{}}|0x7ba05557
15:07:01.2 (3005256)|STATEMENT_EXECUTE|[97]
15:07:01.2 (3008736)|HEAP_ALLOCATE|[97]|Bytes:2
15:07:01.2 (3027235)|METHOD_ENTRY|[97]|01pB0000000lA1s|testautonumdata.InterviewsLCServerController.AddFieldToObjectsMap(String, String)
15:07:01.2 (3055479)|VARIABLE_SCOPE_BEGIN|[21]|fieldName|String|false|false
15:07:01.2 (3066919)|VARIABLE_ASSIGNMENT|[21]|fieldName|"Id"
15:07:01.2 (3070756)|VARIABLE_SCOPE_BEGIN|[21]|initialObjectName|String|false|false
15:07:01.2 (3074597)|VARIABLE_ASSIGNMENT|[21]|initialObjectName|"Account"
15:07:01.2 (3082203)|HEAP_ALLOCATE|[23]|Bytes:5
15:07:01.2 (3085871)|STATEMENT_EXECUTE|[22]
15:07:01.2 (3088428)|HEAP_ALLOCATE|[23]|Bytes:1
15:07:01.2 (3109141)|ENTERING_MANAGED_PKG|
15:07:01.2 (3137815)|STATEMENT_EXECUTE|[64]
15:07:01.2 (3151485)|METHOD_ENTRY|[64]|01pB0000000lA1s|testautonumdata.InterviewsLCServerController.AddFieldToMap(String, String)
15:07:01.2 (3172755)|VARIABLE_SCOPE_BEGIN|[68]|fieldName|String|false|false
15:07:01.2 (3179276)|VARIABLE_ASSIGNMENT|[68]|fieldName|"Id"
15:07:01.2 (3182709)|VARIABLE_SCOPE_BEGIN|[68]|ObjectName|String|false|false
15:07:01.2 (3186392)|VARIABLE_ASSIGNMENT|[68]|ObjectName|"Account"
15:07:01.2 (3194266)|HEAP_ALLOCATE|[71]|Bytes:5
15:07:01.2 (3197795)|STATEMENT_EXECUTE|[69]
15:07:01.2 (3216350)|ENTERING_MANAGED_PKG|
15:07:01.2 (3244606)|STATEMENT_EXECUTE|[78]
15:07:01.2 (3246781)|STATEMENT_EXECUTE|[79]
15:07:01.2 (3254551)|HEAP_ALLOCATE|[79]|Bytes:4
15:07:01.2 (3275882)|ENTERING_MANAGED_PKG|
15:07:01.2 (3301708)|VARIABLE_SCOPE_BEGIN|[79]|newFieldSet|Set<String>|true|false
15:07:01.2 (3344801)|VARIABLE_ASSIGNMENT|[79]|newFieldSet|{"s":1,"v":[]}|0x6b5f4dd5
15:07:01.2 (3348733)|STATEMENT_EXECUTE|[80]
15:07:01.2 (3365110)|ENTERING_MANAGED_PKG|
15:07:01.2 (3388861)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:07:01.2 (3398280)|STATEMENT_EXECUTE|[81]
15:07:01.2 (3412478)|ENTERING_MANAGED_PKG|
15:07:01.2 (3441401)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
15:07:01.2 (3456070)|METHOD_EXIT|[64]|01pB0000000lA1s|testautonumdata.InterviewsLCServerController.AddFieldToMap(String, String)
