37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
12:08:44.0 (107673)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
12:08:44.0 (145773)|EXECUTION_STARTED
12:08:44.0 (152940)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000dwcx|LightningServerController.getCandidates
12:08:44.0 (445710)|HEAP_ALLOCATE|[72]|Bytes:3
12:08:44.0 (515529)|HEAP_ALLOCATE|[77]|Bytes:152
12:08:44.0 (537033)|HEAP_ALLOCATE|[342]|Bytes:408
12:08:44.0 (559529)|HEAP_ALLOCATE|[355]|Bytes:408
12:08:44.0 (580062)|HEAP_ALLOCATE|[467]|Bytes:48
12:08:44.0 (623729)|HEAP_ALLOCATE|[139]|Bytes:6
12:08:44.0 (653750)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:172
12:08:44.0 (659189)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
12:08:44.0 (662214)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
12:08:44.0 (679254)|METHOD_ENTRY|[1]|01pB0000000dwcx|LightningServerController.LightningServerController()
12:08:44.0 (684745)|STATEMENT_EXECUTE|[1]
12:08:44.0 (691790)|STATEMENT_EXECUTE|[1]
12:08:44.0 (727388)|HEAP_ALLOCATE|[50]|Bytes:5
12:08:44.0 (754533)|HEAP_ALLOCATE|[56]|Bytes:5
12:08:44.0 (764492)|HEAP_ALLOCATE|[64]|Bytes:7
12:08:44.0 (790609)|SYSTEM_MODE_ENTER|false
12:08:44.0 (811893)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
12:08:44.0 (819576)|SYSTEM_MODE_EXIT|false
12:08:44.0 (830906)|METHOD_EXIT|[1]|LightningServerController
12:08:44.0 (837848)|SYSTEM_MODE_ENTER|false
12:08:44.0 (851897)|HEAP_ALLOCATE|[22]|Bytes:5
12:08:44.0 (855458)|STATEMENT_EXECUTE|[20]
12:08:44.0 (856972)|STATEMENT_EXECUTE|[22]
12:08:44.0 (863693)|HEAP_ALLOCATE|[22]|Bytes:4
12:08:44.0 (964440)|ENTERING_MANAGED_PKG|
12:08:44.0 (1000516)|VARIABLE_SCOPE_BEGIN|[22]|lstPosts|List<testautonumdata.LightningServerController>|true|false
12:08:44.0 (1037046)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
