38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
09:17:23.0 (455514)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
09:17:23.2 (2783980)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000lc07|ListServerController.getListRecords
09:17:23.2 (2841984)|VARIABLE_SCOPE_BEGIN|[3]|ListServerController.mapObjectsFields|Map<String,Set<String>>|true|true
09:17:23.2 (2909378)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:180
09:17:23.2 (2917665)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:22
09:17:23.2 (2920731)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
09:17:23.2 (2953515)|METHOD_ENTRY|[1]|01pB0000000lc07|ListServerController.ListServerController()
09:17:23.2 (2957401)|STATEMENT_EXECUTE|[1]
09:17:23.2 (2963376)|STATEMENT_EXECUTE|[1]
09:17:23.2 (3004166)|HEAP_ALLOCATE|[50]|Bytes:5
09:17:23.2 (3027955)|HEAP_ALLOCATE|[56]|Bytes:5
09:17:23.2 (3038087)|HEAP_ALLOCATE|[64]|Bytes:7
09:17:23.2 (3061883)|SYSTEM_MODE_ENTER|false
09:17:23.2 (3080543)|HEAP_ALLOCATE|[3]|Bytes:5
09:17:23.2 (3084759)|STATEMENT_EXECUTE|[3]
09:17:23.2 (3119623)|VARIABLE_ASSIGNMENT|[3]|ListServerController.mapObjectsFields|null|
09:17:23.2 (3126749)|SYSTEM_MODE_EXIT|false
09:17:23.2 (3138458)|METHOD_EXIT|[1]|ListServerController
09:17:23.2 (3147799)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
09:17:23.2 (3150130)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
09:17:23.2 (3151545)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
09:17:23.2 (3152762)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:17:23.2 (3153992)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:17:23.2 (3160840)|SYSTEM_MODE_ENTER|false
09:17:23.2 (3166366)|VARIABLE_SCOPE_BEGIN|[23]|rowsLimit|String|false|false
09:17:23.2 (3175844)|VARIABLE_ASSIGNMENT|[23]|rowsLimit|"8"
