38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
07:15:19.0 (357884)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
07:15:19.2 (2359326)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000lc07|ListServerController.getListRecords
07:15:19.2 (2474071)|VARIABLE_SCOPE_BEGIN|[3]|ListServerController.mapObjectsFields|Map<String,Set<String>>|true|true
07:15:19.2 (2537584)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:180
07:15:19.2 (2546953)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:22
07:15:19.2 (2550099)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
07:15:19.2 (2571351)|METHOD_ENTRY|[1]|01pB0000000lc07|ListServerController.ListServerController()
07:15:19.2 (2576742)|STATEMENT_EXECUTE|[1]
07:15:19.2 (2584792)|STATEMENT_EXECUTE|[1]
07:15:19.2 (2617429)|HEAP_ALLOCATE|[50]|Bytes:5
07:15:19.2 (2637343)|HEAP_ALLOCATE|[56]|Bytes:5
07:15:19.2 (2646594)|HEAP_ALLOCATE|[64]|Bytes:7
07:15:19.2 (2677666)|SYSTEM_MODE_ENTER|false
07:15:19.2 (2699645)|HEAP_ALLOCATE|[3]|Bytes:5
07:15:19.2 (2704381)|STATEMENT_EXECUTE|[3]
07:15:19.2 (2740956)|VARIABLE_ASSIGNMENT|[3]|ListServerController.mapObjectsFields|null|
07:15:19.2 (2747114)|SYSTEM_MODE_EXIT|false
07:15:19.2 (2761781)|METHOD_EXIT|[1]|ListServerController
07:15:19.2 (2767610)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
07:15:19.2 (2769795)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
07:15:19.2 (2771152)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
07:15:19.2 (2772474)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:15:19.2 (2773750)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:15:19.2 (2779421)|SYSTEM_MODE_ENTER|false
07:15:19.2 (2790186)|VARIABLE_SCOPE_BEGIN|[23]|rowsLimit|String|false|false
07:15:19.2 (2799828)|VARIABLE_ASSIGNMENT|[23]|rowsLimit|"8"
07:15:19.2 (2803209)|VARIABLE_SCOPE_BEGIN|[23]|objectApiName|String|false|false
07:15:19.2 (2806876)|VARIABLE_ASSIGNMENT|[23]|objectApiName|"Account"
07:15:19.2 (2809581)|VARIABLE_SCOPE_BEGIN|[23]|filter1Field|String|false|false
07:15:19.2 (2813112)|VARIABLE_ASSIGNMENT|[23]|filter1Field|null
07:15:19.2 (2815699)|VARIABLE_SCOPE_BEGIN|[23]|filter1Value|String|false|false
07:15:19.2 (2818475)|VARIABLE_ASSIGNMENT|[23]|filter1Value|null
07:15:19.2 (2820830)|VARIABLE_SCOPE_BEGIN|[23]|eventField|String|false|false
07:15:19.2 (2823913)|VARIABLE_ASSIGNMENT|[23]|eventField|"Id"
07:15:19.2 (2826414)|VARIABLE_SCOPE_BEGIN|[23]|column1|String|false|false
07:15:19.2 (2829377)|VARIABLE_ASSIGNMENT|[23]|column1|"Name"
07:15:19.2 (2831907)|VARIABLE_SCOPE_BEGIN|[23]|column2|String|false|false
07:15:19.2 (2834818)|VARIABLE_ASSIGNMENT|[23]|column2|null
07:15:19.2 (2837428)|VARIABLE_SCOPE_BEGIN|[23]|column3|String|false|false
07:15:19.2 (2840253)|VARIABLE_ASSIGNMENT|[23]|column3|null
07:15:19.2 (2842634)|VARIABLE_SCOPE_BEGIN|[23]|column4|String|false|false
07:15:19.2 (2845199)|VARIABLE_ASSIGNMENT|[23]|column4|null
07:15:19.2 (2847539)|VARIABLE_SCOPE_BEGIN|[23]|sortField|String|false|false
07:15:19.2 (2850343)|VARIABLE_ASSIGNMENT|[23]|sortField|"Name"
07:15:19.2 (2852850)|VARIABLE_SCOPE_BEGIN|[23]|sortDirection|String|false|false
07:15:19.2 (2855776)|VARIABLE_ASSIGNMENT|[23]|sortDirection|null
07:15:19.2 (2867391)|HEAP_ALLOCATE|[25]|Bytes:5
07:15:19.2 (2871734)|STATEMENT_EXECUTE|[23]
07:15:19.2 (2873105)|STATEMENT_EXECUTE|[25]
07:15:19.2 (2876659)|HEAP_ALLOCATE|[25]|Bytes:20
07:15:19.2 (2889042)|HEAP_ALLOCATE|[25]|Bytes:21
07:15:19.2 (2911173)|ENTERING_MANAGED_PKG|
07:15:19.2 (2944150)|USER_DEBUG|[25]|DEBUG|######## rowsLimit: 8
07:15:19.2 (2952189)|STATEMENT_EXECUTE|[26]
07:15:19.2 (2955906)|HEAP_ALLOCATE|[26]|Bytes:24
07:15:19.2 (2962103)|HEAP_ALLOCATE|[26]|Bytes:31
07:15:19.2 (2969830)|ENTERING_MANAGED_PKG|
07:15:19.2 (2980731)|USER_DEBUG|[26]|DEBUG|######## objectApiName: Account
07:15:19.2 (2986255)|STATEMENT_EXECUTE|[29]
07:15:19.2 (2990876)|HEAP_ALLOCATE|[29]|Bytes:4
07:15:19.2 (3026786)|VARIABLE_ASSIGNMENT|[29]|ListServerController.mapObjectsFields|{"s":1,"v":{}}|0x6fdc255b
07:15:19.2 (3031276)|STATEMENT_EXECUTE|[31]
07:15:19.2 (3034412)|HEAP_ALLOCATE|[31]|Bytes:2
07:15:19.2 (6886683)|HEAP_ALLOCATE|[31]|Bytes:19
07:15:19.2 (6896853)|HEAP_ALLOCATE|[31]|Bytes:28
07:15:19.2 (6931134)|METHOD_ENTRY|[1]|01pB0000000ljzx|Sparkle_Helper.Sparkle_Helper()
07:15:19.2 (6937739)|STATEMENT_EXECUTE|[1]
07:15:19.2 (6945916)|STATEMENT_EXECUTE|[1]
07:15:19.2 (6954225)|HEAP_ALLOCATE|[31]|Bytes:5
07:15:19.2 (6972904)|METHOD_EXIT|[1]|Sparkle_Helper
07:15:19.2 (7020778)|METHOD_ENTRY|[31]|01pB0000000ljzx|testautonumdata.Sparkle_Helper.AddFieldToObjectsMap(String, String, Map<String,Set<String>>)
07:15:19.2 (7063589)|VARIABLE_SCOPE_BEGIN|[107]|fieldName|String|false|false
07:15:19.2 (7075137)|VARIABLE_ASSIGNMENT|[107]|fieldName|"Id"
07:15:19.2 (7081001)|VARIABLE_SCOPE_BEGIN|[107]|initialObjectName|String|false|false
07:15:19.2 (7086690)|VARIABLE_ASSIGNMENT|[107]|initialObjectName|"Account"
07:15:19.2 (7091677)|VARIABLE_SCOPE_BEGIN|[107]|theMap|Map<String,Set<String>>|true|false
07:15:19.2 (7105580)|VARIABLE_ASSIGNMENT|[107]|theMap|{"s":1,"v":{}}|0x6fdc255b
07:15:19.2 (7116541)|HEAP_ALLOCATE|[109]|Bytes:5
07:15:19.2 (7122899)|STATEMENT_EXECUTE|[108]
07:15:19.2 (7126806)|HEAP_ALLOCATE|[109]|Bytes:1
07:15:19.2 (7149803)|ENTERING_MANAGED_PKG|
07:15:19.2 (7267846)|STATEMENT_EXECUTE|[150]
07:15:19.2 (7288154)|METHOD_ENTRY|[150]|01pB0000000ljzx|testautonumdata.Sparkle_Helper.AddFieldToMap(String, String, Map<String,Set<String>>)
07:15:19.2 (7318806)|VARIABLE_SCOPE_BEGIN|[157]|fieldName|String|false|false
07:15:19.2 (7327984)|VARIABLE_ASSIGNMENT|[157]|fieldName|"Id"
07:15:19.2 (7333374)|VARIABLE_SCOPE_BEGIN|[157]|ObjectName|String|false|false
07:15:19.2 (7338747)|VARIABLE_ASSIGNMENT|[157]|ObjectName|"Account"
07:15:19.2 (7343453)|VARIABLE_SCOPE_BEGIN|[157]|theMap|Map<String,Set<String>>|true|false
07:15:19.2 (7356345)|VARIABLE_ASSIGNMENT|[157]|theMap|{"s":1,"v":{}}|0x6fdc255b
07:15:19.2 (7366699)|HEAP_ALLOCATE|[160]|Bytes:5
07:15:19.2 (7372258)|STATEMENT_EXECUTE|[158]
07:15:19.2 (7388467)|ENTERING_MANAGED_PKG|
07:15:19.2 (7433304)|STATEMENT_EXECUTE|[167]
07:15:19.2 (7436565)|STATEMENT_EXECUTE|[168]
07:15:19.2 (7532409)|HEAP_ALLOCATE|[168]|Bytes:4
07:15:19.2 (7569014)|ENTERING_MANAGED_PKG|
07:15:19.2 (7615035)|VARIABLE_SCOPE_BEGIN|[168]|newFieldSet|Set<String>|true|false
07:15:19.2 (7679190)|VARIABLE_ASSIGNMENT|[168]|newFieldSet|{"s":1,"v":[]}|0x2681a1eb
07:15:19.2 (7685538)|STATEMENT_EXECUTE|[169]
07:15:19.2 (7701453)|ENTERING_MANAGED_PKG|
07:15:19.2 (7736033)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:15:19.2 (7748124)|STATEMENT_EXECUTE|[170]
07:15:19.2 (7759407)|ENTERING_MANAGED_PKG|
07:15:19.2 (7807716)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:15:19.2 (7829340)|METHOD_EXIT|[150]|01pB0000000ljzx|testautonumdata.Sparkle_Helper.AddFieldToMap(String, String, Map<String,Set<String>>)
07:15:19.2 (7841276)|METHOD_EXIT|[31]|01pB0000000ljzx|testautonumdata.Sparkle_Helper.AddFieldToObjectsMap(String, String, Map<String,Set<String>>)
07:15:19.2 (7846645)|STATEMENT_EXECUTE|[33]
07:15:19.2 (7875731)|HEAP_ALLOCATE|[33]|Bytes:4
07:15:19.2 (7950064)|ENTERING_MANAGED_PKG|
07:15:19.2 (7979554)|VARIABLE_SCOPE_BEGIN|[33]|lstReturnRecords|List<testautonumdata.ListServerController>|true|false
07:15:19.2 (8010196)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:15:19.2 (8032802)|VARIABLE_ASSIGNMENT|[33]|lstReturnRecords|{"s":1,"v":[]}|0x31ab056d
07:15:19.2 (8038535)|STATEMENT_EXECUTE|[35]
07:15:19.2 (8070152)|ENTERING_MANAGED_PKG|
07:15:19.2 (8110326)|VARIABLE_SCOPE_BEGIN|[35]|rLimit|Integer|false|false
07:15:19.2 (8118228)|HEAP_ALLOCATE|[35]|Bytes:4
07:15:19.2 (8129413)|VARIABLE_ASSIGNMENT|[35]|rLimit|8
07:15:19.2 (8133719)|STATEMENT_EXECUTE|[36]
07:15:19.2 (8139837)|HEAP_ALLOCATE|[36]|Bytes:17
07:15:19.2 (8164449)|ENTERING_MANAGED_PKG|
07:15:19.2 (8195434)|HEAP_ALLOCATE|[36]|Bytes:1
07:15:19.2 (8216334)|HEAP_ALLOCATE|[36]|Bytes:18
07:15:19.2 (8228657)|ENTERING_MANAGED_PKG|
07:15:19.2 (8233763)|USER_DEBUG|[36]|DEBUG|######## rLimit: 8
07:15:19.2 (8241686)|STATEMENT_EXECUTE|[40]
07:15:19.2 (8247392)|HEAP_ALLOCATE|[40]|Bytes:9
07:15:19.2 (8253835)|VARIABLE_SCOPE_BEGIN|[40]|soql|String|false|false
07:15:19.2 (8264094)|VARIABLE_ASSIGNMENT|[40]|soql|"Select id"
07:15:19.2 (8283288)|ENTERING_MANAGED_PKG|
07:15:19.2 (8327876)|STATEMENT_EXECUTE|[42]
07:15:19.2 (8331911)|STATEMENT_EXECUTE|[49]
07:15:19.2 (8333398)|STATEMENT_EXECUTE|[50]
07:15:19.2 (8337772)|HEAP_ALLOCATE|[50]|Bytes:2
07:15:19.2 (8356689)|ENTERING_MANAGED_PKG|
07:15:19.2 (8379996)|HEAP_ALLOCATE|[50]|Bytes:4
07:15:19.2 (8400410)|HEAP_ALLOCATE|[50]|Bytes:6
07:15:19.2 (8407594)|HEAP_ALLOCATE|[50]|Bytes:15
07:15:19.2 (8420181)|VARIABLE_ASSIGNMENT|[50]|soql|"Select id, Name"
07:15:19.2 (8424425)|STATEMENT_EXECUTE|[51]
07:15:19.2 (8438202)|METHOD_ENTRY|[51]|01pB0000000ljzx|testautonumdata.Sparkle_Helper.AddFieldToObjectsMap(String, String, Map<String,Set<String>>)
07:15:19.2 (8456577)|VARIABLE_SCOPE_BEGIN|[107]|fieldName|String|false|false
07:15:19.2 (8464687)|VARIABLE_ASSIGNMENT|[107]|fieldName|"Name"
07:15:19.2 (8467379)|VARIABLE_SCOPE_BEGIN|[107]|initialObjectName|String|false|false
07:15:19.2 (8472008)|VARIABLE_ASSIGNMENT|[107]|initialObjectName|"Account"
07:15:19.2 (8474964)|VARIABLE_SCOPE_BEGIN|[107]|theMap|Map<String,Set<String>>|true|false
07:15:19.2 (8497265)|VARIABLE_ASSIGNMENT|[107]|theMap|{"s":1,"v":{"Account":{"s":2,"v":["Id"]}}}|0x6fdc255b
07:15:19.2 (8508523)|HEAP_ALLOCATE|[109]|Bytes:5
07:15:19.2 (8514523)|STATEMENT_EXECUTE|[108]
07:15:19.2 (8531610)|ENTERING_MANAGED_PKG|
07:15:19.2 (8546058)|STATEMENT_EXECUTE|[150]
07:15:19.2 (8555569)|METHOD_ENTRY|[150]|01pB0000000ljzx|testautonumdata.Sparkle_Helper.AddFieldToMap(String, String, Map<String,Set<String>>)
07:15:19.2 (8562266)|VARIABLE_SCOPE_BEGIN|[157]|fieldName|String|false|false
07:15:19.2 (8571221)|VARIABLE_ASSIGNMENT|[157]|fieldName|"Name"
07:15:19.2 (8574509)|VARIABLE_SCOPE_BEGIN|[157]|ObjectName|String|false|false
07:15:19.2 (8579238)|VARIABLE_ASSIGNMENT|[157]|ObjectName|"Account"
07:15:19.2 (8581853)|VARIABLE_SCOPE_BEGIN|[157]|theMap|Map<String,Set<String>>|true|false
07:15:19.2 (8603882)|VARIABLE_ASSIGNMENT|[157]|theMap|{"s":1,"v":{"Account":{"s":2,"v":["Id"]}}}|0x6fdc255b
07:15:19.2 (8615581)|HEAP_ALLOCATE|[160]|Bytes:5
