38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
09:48:13.0 (99639)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
09:48:13.2 (2751989)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000lc07|ListServerController.getListRecords
09:48:13.2 (2816171)|VARIABLE_SCOPE_BEGIN|[3]|ListServerController.mapObjectsFields|Map<String,Set<String>>|true|true
09:48:13.2 (2889389)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:180
09:48:13.2 (2898795)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:22
09:48:13.2 (2902115)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
09:48:13.2 (2922776)|METHOD_ENTRY|[1]|01pB0000000lc07|ListServerController.ListServerController()
09:48:13.2 (2927477)|STATEMENT_EXECUTE|[1]
09:48:13.2 (2935187)|STATEMENT_EXECUTE|[1]
09:48:13.2 (2973726)|HEAP_ALLOCATE|[50]|Bytes:5
09:48:13.2 (3003921)|HEAP_ALLOCATE|[56]|Bytes:5
09:48:13.2 (3014419)|HEAP_ALLOCATE|[64]|Bytes:7
09:48:13.2 (3044133)|SYSTEM_MODE_ENTER|false
09:48:13.2 (3068191)|HEAP_ALLOCATE|[3]|Bytes:5
09:48:13.2 (3073330)|STATEMENT_EXECUTE|[3]
09:48:13.2 (3105484)|VARIABLE_ASSIGNMENT|[3]|ListServerController.mapObjectsFields|null|
09:48:13.2 (3114960)|SYSTEM_MODE_EXIT|false
09:48:13.2 (3127231)|METHOD_EXIT|[1]|ListServerController
09:48:13.2 (3133088)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
09:48:13.2 (3135353)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
09:48:13.2 (3136709)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
09:48:13.2 (3138029)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:48:13.2 (3139312)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:48:13.2 (3145441)|SYSTEM_MODE_ENTER|false
