38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
13:03:01.0 (457951)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
13:03:01.2 (2803889)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000rehC|FilesViewerServerController.getListRecords
13:03:01.2 (2868326)|VARIABLE_SCOPE_BEGIN|[3]|FilesViewerServerController.mapObjectsFields|Map<String,Set<String>>|true|true
13:03:01.2 (2947737)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:172
13:03:01.2 (2956641)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:15
13:03:01.2 (2959724)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
13:03:01.2 (2984423)|METHOD_ENTRY|[1]|01pB0000000rehC|FilesViewerServerController.FilesViewerServerController()
13:03:01.2 (2991481)|STATEMENT_EXECUTE|[1]
13:03:01.2 (2998123)|STATEMENT_EXECUTE|[1]
13:03:01.2 (3032213)|HEAP_ALLOCATE|[50]|Bytes:5
13:03:01.2 (3056176)|HEAP_ALLOCATE|[56]|Bytes:5
13:03:01.2 (3066029)|HEAP_ALLOCATE|[64]|Bytes:7
13:03:01.2 (3093120)|SYSTEM_MODE_ENTER|false
13:03:01.2 (3110588)|HEAP_ALLOCATE|[3]|Bytes:5
13:03:01.2 (3114926)|STATEMENT_EXECUTE|[3]
13:03:01.2 (3153938)|VARIABLE_ASSIGNMENT|[3]|FilesViewerServerController.mapObjectsFields|null|
13:03:01.2 (3160503)|SYSTEM_MODE_EXIT|false
13:03:01.2 (3175422)|METHOD_EXIT|[1]|FilesViewerServerController
13:03:01.2 (3181331)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:15
13:03:01.2 (3183403)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
13:03:01.2 (3189173)|SYSTEM_MODE_ENTER|false
