38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
13:03:04.0 (111281)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
13:03:04.2 (2313018)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000rehC|FilesViewerServerController.getListRecords
13:03:04.2 (2370387)|VARIABLE_SCOPE_BEGIN|[3]|FilesViewerServerController.mapObjectsFields|Map<String,Set<String>>|true|true
13:03:04.2 (2435852)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:172
13:03:04.2 (2445358)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:15
13:03:04.2 (2448373)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
13:03:04.2 (2466728)|METHOD_ENTRY|[1]|01pB0000000rehC|FilesViewerServerController.FilesViewerServerController()
13:03:04.2 (2471349)|STATEMENT_EXECUTE|[1]
13:03:04.2 (2476858)|STATEMENT_EXECUTE|[1]
13:03:04.2 (2509240)|HEAP_ALLOCATE|[50]|Bytes:5
13:03:04.2 (2532247)|HEAP_ALLOCATE|[56]|Bytes:5
13:03:04.2 (2542376)|HEAP_ALLOCATE|[64]|Bytes:7
13:03:04.2 (2567041)|SYSTEM_MODE_ENTER|false
13:03:04.2 (2584455)|HEAP_ALLOCATE|[3]|Bytes:5
13:03:04.2 (2589183)|STATEMENT_EXECUTE|[3]
13:03:04.2 (2627740)|VARIABLE_ASSIGNMENT|[3]|FilesViewerServerController.mapObjectsFields|null|
13:03:04.2 (2633253)|SYSTEM_MODE_EXIT|false
13:03:04.2 (2644772)|METHOD_EXIT|[1]|FilesViewerServerController
13:03:04.2 (2650549)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:15
13:03:04.2 (2652547)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
13:03:04.2 (2658020)|SYSTEM_MODE_ENTER|false
13:03:04.2 (2663582)|VARIABLE_SCOPE_BEGIN|[18]|recordID|String|false|false
13:03:04.2 (2676507)|VARIABLE_ASSIGNMENT|[18]|recordID|"a0MB0000000cQXF"
13:03:04.2 (2679467)|VARIABLE_SCOPE_BEGIN|[18]|rowsLimit|String|false|false
13:03:04.2 (2683562)|VARIABLE_ASSIGNMENT|[18]|rowsLimit|"8"
13:03:04.2 (2697105)|HEAP_ALLOCATE|[20]|Bytes:5
13:03:04.2 (2701307)|STATEMENT_EXECUTE|[18]
13:03:04.2 (2702782)|STATEMENT_EXECUTE|[20]
13:03:04.2 (2705182)|HEAP_ALLOCATE|[20]|Bytes:49
13:03:04.2 (2714946)|HEAP_ALLOCATE|[20]|Bytes:50
13:03:04.2 (2741538)|ENTERING_MANAGED_PKG|
13:03:04.2 (2776655)|USER_DEBUG|[20]|DEBUG|######## FilesViewerServerController: rowsLimit: 8
13:03:04.2 (2785624)|STATEMENT_EXECUTE|[23]
