37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
09:16:56.0 (111552)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
09:16:56.0 (592288)|HEAP_ALLOCATE|[72]|Bytes:3
09:16:56.0 (657647)|HEAP_ALLOCATE|[77]|Bytes:152
09:16:56.0 (678259)|HEAP_ALLOCATE|[342]|Bytes:408
09:16:56.0 (698508)|HEAP_ALLOCATE|[355]|Bytes:408
09:16:56.0 (717150)|HEAP_ALLOCATE|[467]|Bytes:48
09:16:56.2 (2136484)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
09:16:56.2 (2334868)|STATEMENT_EXECUTE|[1]
09:16:56.2 (2377982)|HEAP_ALLOCATE|[50]|Bytes:5
09:16:56.2 (2404898)|HEAP_ALLOCATE|[56]|Bytes:5
09:16:56.2 (2413790)|HEAP_ALLOCATE|[64]|Bytes:7
09:16:56.2 (2442386)|SYSTEM_MODE_ENTER|false
09:16:56.2 (2462256)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
09:16:56.2 (2471613)|SYSTEM_MODE_EXIT|false
09:16:56.2 (2483915)|METHOD_EXIT|[1]|Twitter_Lightning_Controller
09:16:56.2 (2489332)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
09:16:56.2 (2491443)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
09:16:56.2 (2492816)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
09:16:56.2 (2499223)|SYSTEM_MODE_ENTER|false
09:16:56.2 (2511340)|VARIABLE_SCOPE_BEGIN|[68]|recordID|String|false|false
09:16:56.2 (2536219)|VARIABLE_ASSIGNMENT|[68]|recordID|"a0MB0000000cQXFMA2"
09:16:56.2 (2541056)|VARIABLE_SCOPE_BEGIN|[68]|objectApiName|String|false|false
09:16:56.2 (2545773)|VARIABLE_ASSIGNMENT|[68]|objectApiName|"Candidate__c"
09:16:56.2 (2549673)|VARIABLE_SCOPE_BEGIN|[68]|twitterIDFieldApiName|String|false|false
09:16:56.2 (2553310)|VARIABLE_ASSIGNMENT|[68]|twitterIDFieldApiName|"Twitter_ID__c"
09:16:56.2 (2556263)|VARIABLE_SCOPE_BEGIN|[68]|firstName|String|false|false
09:16:56.2 (2560774)|VARIABLE_ASSIGNMENT|[68]|firstName|null
09:16:56.2 (2563661)|VARIABLE_SCOPE_BEGIN|[68]|lastName|String|false|false
09:16:56.2 (2566600)|VARIABLE_ASSIGNMENT|[68]|lastName|null
09:16:56.2 (2569318)|VARIABLE_SCOPE_BEGIN|[68]|companyName|String|false|false
09:16:56.2 (2572230)|VARIABLE_ASSIGNMENT|[68]|companyName|null
09:16:56.2 (2574979)|VARIABLE_SCOPE_BEGIN|[68]|email|String|false|false
09:16:56.2 (2577981)|VARIABLE_ASSIGNMENT|[68]|email|null
09:16:56.2 (2593697)|HEAP_ALLOCATE|[70]|Bytes:5
09:16:56.2 (2598193)|STATEMENT_EXECUTE|[68]
09:16:56.2 (2599733)|STATEMENT_EXECUTE|[70]
09:16:56.2 (2631038)|VARIABLE_SCOPE_BEGIN|[70]|hasTwitterMemberID|Boolean|false|false
09:16:56.2 (2635340)|HEAP_ALLOCATE|[70]|Bytes:5
09:16:56.2 (2641527)|VARIABLE_ASSIGNMENT|[70]|hasTwitterMemberID|false
09:16:56.2 (2643711)|STATEMENT_EXECUTE|[71]
09:16:56.2 (2650064)|HEAP_ALLOCATE|[71]|Bytes:64
09:16:56.2 (2687629)|CONSTRUCTOR_ENTRY|[71]|01pB0000000r382|<init>()
09:16:56.2 (2718499)|VARIABLE_SCOPE_BEGIN|[1]|this|testautonumdata.Twitter_Lightning_Controller|true|false
09:16:56.2 (2765226)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x7f01ba95
09:16:56.2 (2772463)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
09:16:56.2 (2781087)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
09:16:56.2 (2808099)|STATEMENT_EXECUTE|[1]
09:16:56.2 (2812491)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
09:16:56.2 (2815021)|STATEMENT_EXECUTE|[4]
09:16:56.2 (2816440)|STATEMENT_EXECUTE|[6]
09:16:56.2 (2817525)|STATEMENT_EXECUTE|[8]
09:16:56.2 (2818648)|STATEMENT_EXECUTE|[10]
09:16:56.2 (2819851)|STATEMENT_EXECUTE|[12]
09:16:56.2 (2820832)|STATEMENT_EXECUTE|[14]
09:16:56.2 (2821790)|STATEMENT_EXECUTE|[16]
09:16:56.2 (2822721)|STATEMENT_EXECUTE|[18]
09:16:56.2 (2823571)|STATEMENT_EXECUTE|[20]
09:16:56.2 (2824639)|STATEMENT_EXECUTE|[22]
09:16:56.2 (2825610)|STATEMENT_EXECUTE|[24]
09:16:56.2 (2827064)|STATEMENT_EXECUTE|[26]
09:16:56.2 (2828344)|STATEMENT_EXECUTE|[28]
09:16:56.2 (2829327)|STATEMENT_EXECUTE|[30]
09:16:56.2 (2830442)|STATEMENT_EXECUTE|[32]
09:16:56.2 (2859094)|CONSTRUCTOR_EXIT|[71]|01pB0000000r382|<init>()
09:16:56.2 (2869934)|VARIABLE_SCOPE_BEGIN|[71]|returnRec|testautonumdata.Twitter_Lightning_Controller|true|false
09:16:56.2 (2898891)|VARIABLE_ASSIGNMENT|[71]|returnRec|{}|0x7f01ba95
09:16:56.2 (2950572)|ENTERING_MANAGED_PKG|
09:16:56.2 (3009945)|STATEMENT_EXECUTE|[74]
09:16:56.2 (3013471)|STATEMENT_EXECUTE|[75]
09:16:56.2 (3017331)|HEAP_ALLOCATE|[75]|Bytes:9
09:16:56.2 (3022883)|VARIABLE_SCOPE_BEGIN|[75]|soql|String|false|false
09:16:56.2 (3030150)|VARIABLE_ASSIGNMENT|[75]|soql|"Select id"
09:16:56.2 (3033071)|STATEMENT_EXECUTE|[78]
09:16:56.2 (3035586)|HEAP_ALLOCATE|[78]|Bytes:2
09:16:56.2 (3047146)|HEAP_ALLOCATE|[78]|Bytes:15
09:16:56.2 (3052117)|HEAP_ALLOCATE|[78]|Bytes:24
09:16:56.2 (3059270)|VARIABLE_ASSIGNMENT|[78]|soql|"Select id, Twitter_I (4 more) ..."
09:16:56.2 (3062392)|STATEMENT_EXECUTE|[80]
09:16:56.2 (3064091)|STATEMENT_EXECUTE|[83]
09:16:56.2 (3065907)|STATEMENT_EXECUTE|[86]
09:16:56.2 (3067627)|STATEMENT_EXECUTE|[89]
09:16:56.2 (3068646)|STATEMENT_EXECUTE|[93]
09:16:56.2 (3070963)|HEAP_ALLOCATE|[93]|Bytes:6
09:16:56.2 (3075470)|HEAP_ALLOCATE|[93]|Bytes:18
09:16:56.2 (3079036)|HEAP_ALLOCATE|[93]|Bytes:42
09:16:56.2 (3084797)|VARIABLE_ASSIGNMENT|[93]|soql|"Select id, Twitter_I (22 more) ..."
09:16:56.2 (3086919)|STATEMENT_EXECUTE|[95]
09:16:56.2 (3089869)|HEAP_ALLOCATE|[95]|Bytes:12
09:16:56.2 (3092609)|HEAP_ALLOCATE|[95]|Bytes:1
09:16:56.2 (3100006)|HEAP_ALLOCATE|[95]|Bytes:31
09:16:56.2 (3103989)|HEAP_ALLOCATE|[95]|Bytes:73
09:16:56.2 (3109496)|VARIABLE_ASSIGNMENT|[95]|soql|"Select id, Twitter_I (53 more) ..."
09:16:56.2 (3111525)|STATEMENT_EXECUTE|[98]
09:16:56.2 (3114108)|HEAP_ALLOCATE|[98]|Bytes:8
09:16:56.2 (3117939)|HEAP_ALLOCATE|[98]|Bytes:81
09:16:56.2 (3123192)|VARIABLE_ASSIGNMENT|[98]|soql|"Select id, Twitter_I (61 more) ..."
09:16:56.2 (3125054)|STATEMENT_EXECUTE|[100]
09:16:56.2 (3127850)|HEAP_ALLOCATE|[100]|Bytes:15
09:16:56.2 (3132116)|HEAP_ALLOCATE|[100]|Bytes:96
09:16:56.2 (3165609)|ENTERING_MANAGED_PKG|
09:16:56.2 (3197143)|USER_DEBUG|[100]|DEBUG|######## soql: Select id, Twitter_ID__c FROM Candidate__c WHERE id ='a0MB0000000cQXFMA2' limit 1
09:16:56.2 (3206870)|STATEMENT_EXECUTE|[102]
09:16:56.2 (3230844)|ENTERING_MANAGED_PKG|
09:16:56.2 (3249501)|HEAP_ALLOCATE|[102]|Bytes:5
09:16:56.2 (3843424)|SOQL_EXECUTE_BEGIN|[102]|Aggregations:0|Select id, Twitter_ID__c FROM Candidate__c WHERE id ='a0MB0000000cQXFMA2' limit 1
09:16:56.2 (6466864)|SOQL_EXECUTE_END|[102]|Rows:1
09:16:56.2 (6493754)|HEAP_ALLOCATE|[102]|Bytes:8
