38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
07:44:14.0 (101132)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
07:44:14.2 (2801832)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000lc07|ListServerController.getListRecords
07:44:14.2 (2859765)|VARIABLE_SCOPE_BEGIN|[3]|ListServerController.mapObjectsFields|Map<String,Set<String>>|true|true
07:44:14.2 (2940465)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:180
07:44:14.2 (2949293)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:22
07:44:14.2 (2952499)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
07:44:14.2 (2969331)|METHOD_ENTRY|[1]|01pB0000000lc07|ListServerController.ListServerController()
07:44:14.2 (2972763)|STATEMENT_EXECUTE|[1]
07:44:14.2 (2978316)|STATEMENT_EXECUTE|[1]
07:44:14.2 (3012814)|HEAP_ALLOCATE|[50]|Bytes:5
07:44:14.2 (3035282)|HEAP_ALLOCATE|[56]|Bytes:5
07:44:14.2 (3044953)|HEAP_ALLOCATE|[64]|Bytes:7
07:44:14.2 (3069543)|SYSTEM_MODE_ENTER|false
07:44:14.2 (3087168)|HEAP_ALLOCATE|[3]|Bytes:5
07:44:14.2 (3091200)|STATEMENT_EXECUTE|[3]
07:44:14.2 (3122382)|VARIABLE_ASSIGNMENT|[3]|ListServerController.mapObjectsFields|null|
07:44:14.2 (3129563)|SYSTEM_MODE_EXIT|false
07:44:14.2 (3141928)|METHOD_EXIT|[1]|ListServerController
07:44:14.2 (3147121)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
07:44:14.2 (3149239)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
07:44:14.2 (3150602)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
07:44:14.2 (3151821)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:44:14.2 (3153064)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:44:14.2 (3160127)|SYSTEM_MODE_ENTER|false
07:44:14.2 (3165526)|VARIABLE_SCOPE_BEGIN|[23]|rowsLimit|String|false|false
07:44:14.2 (3173761)|VARIABLE_ASSIGNMENT|[23]|rowsLimit|"8"
07:44:14.2 (3175816)|VARIABLE_SCOPE_BEGIN|[23]|objectApiName|String|false|false
07:44:14.2 (3178642)|VARIABLE_ASSIGNMENT|[23]|objectApiName|"Account"
07:44:14.2 (3180544)|VARIABLE_SCOPE_BEGIN|[23]|filter1Field|String|false|false
07:44:14.2 (3183002)|VARIABLE_ASSIGNMENT|[23]|filter1Field|null
07:44:14.2 (3184604)|VARIABLE_SCOPE_BEGIN|[23]|filter1Value|String|false|false
07:44:14.2 (3186688)|VARIABLE_ASSIGNMENT|[23]|filter1Value|null
07:44:14.2 (3188196)|VARIABLE_SCOPE_BEGIN|[23]|eventField|String|false|false
07:44:14.2 (3190519)|VARIABLE_ASSIGNMENT|[23]|eventField|"Id"
07:44:14.2 (3192174)|VARIABLE_SCOPE_BEGIN|[23]|column1|String|false|false
07:44:14.2 (3194608)|VARIABLE_ASSIGNMENT|[23]|column1|"Name"
07:44:14.2 (3201127)|VARIABLE_SCOPE_BEGIN|[23]|column2|String|false|false
07:44:14.2 (3203332)|VARIABLE_ASSIGNMENT|[23]|column2|null
07:44:14.2 (3205119)|VARIABLE_SCOPE_BEGIN|[23]|column3|String|false|false
07:44:14.2 (3207104)|VARIABLE_ASSIGNMENT|[23]|column3|null
07:44:14.2 (3208608)|VARIABLE_SCOPE_BEGIN|[23]|column4|String|false|false
07:44:14.2 (3210473)|VARIABLE_ASSIGNMENT|[23]|column4|null
07:44:14.2 (3211918)|VARIABLE_SCOPE_BEGIN|[23]|sortField|String|false|false
07:44:14.2 (3214130)|VARIABLE_ASSIGNMENT|[23]|sortField|"Name"
07:44:14.2 (3215891)|VARIABLE_SCOPE_BEGIN|[23]|sortDirection|String|false|false
07:44:14.2 (3218077)|VARIABLE_ASSIGNMENT|[23]|sortDirection|null
07:44:14.2 (3230946)|HEAP_ALLOCATE|[25]|Bytes:5
07:44:14.2 (3235001)|STATEMENT_EXECUTE|[23]
07:44:14.2 (3236212)|STATEMENT_EXECUTE|[25]
07:44:14.2 (3239068)|HEAP_ALLOCATE|[25]|Bytes:20
07:44:14.2 (3248054)|HEAP_ALLOCATE|[25]|Bytes:21
07:44:14.2 (3270720)|ENTERING_MANAGED_PKG|
07:44:14.2 (3304166)|USER_DEBUG|[25]|DEBUG|######## rowsLimit: 8
07:44:14.2 (3313205)|STATEMENT_EXECUTE|[26]
07:44:14.2 (3316799)|HEAP_ALLOCATE|[26]|Bytes:24
07:44:14.2 (3322878)|HEAP_ALLOCATE|[26]|Bytes:31
07:44:14.2 (3329843)|ENTERING_MANAGED_PKG|
07:44:14.2 (3343171)|USER_DEBUG|[26]|DEBUG|######## objectApiName: Account
07:44:14.2 (3348671)|STATEMENT_EXECUTE|[29]
07:44:14.2 (3353350)|HEAP_ALLOCATE|[29]|Bytes:4
07:44:14.2 (3388338)|VARIABLE_ASSIGNMENT|[29]|ListServerController.mapObjectsFields|{"s":1,"v":{}}|0xe354a1d
07:44:14.2 (3391899)|STATEMENT_EXECUTE|[31]
07:44:14.2 (3395024)|HEAP_ALLOCATE|[31]|Bytes:2
07:44:14.2 (3534419)|HEAP_ALLOCATE|[31]|Bytes:19
07:44:14.2 (3540749)|HEAP_ALLOCATE|[31]|Bytes:28
07:44:14.2 (3551086)|METHOD_ENTRY|[1]|01pB0000000ljzx|Sparkle_Helper.Sparkle_Helper()
07:44:14.2 (3553549)|STATEMENT_EXECUTE|[1]
07:44:14.2 (3556751)|STATEMENT_EXECUTE|[1]
07:44:14.2 (3562878)|HEAP_ALLOCATE|[31]|Bytes:5
07:44:14.2 (3573178)|METHOD_EXIT|[1]|Sparkle_Helper
07:44:14.2 (3587755)|METHOD_ENTRY|[31]|01pB0000000ljzx|testautonumdata.Sparkle_Helper.AddFieldToObjectsMap(String, String, Map<String,Set<String>>)
07:44:14.2 (3604304)|VARIABLE_SCOPE_BEGIN|[107]|fieldName|String|false|false
07:44:14.2 (3611365)|VARIABLE_ASSIGNMENT|[107]|fieldName|"Id"
07:44:14.2 (3613388)|VARIABLE_SCOPE_BEGIN|[107]|initialObjectName|String|false|false
07:44:14.2 (3619263)|VARIABLE_ASSIGNMENT|[107]|initialObjectName|"Account"
07:44:14.2 (3621014)|VARIABLE_SCOPE_BEGIN|[107]|theMap|Map<String,Set<String>>|true|false
07:44:14.2 (3633754)|VARIABLE_ASSIGNMENT|[107]|theMap|{"s":1,"v":{}}|0xe354a1d
07:44:14.2 (3642489)|HEAP_ALLOCATE|[109]|Bytes:5
07:44:14.2 (3646987)|STATEMENT_EXECUTE|[108]
07:44:14.2 (3649597)|HEAP_ALLOCATE|[109]|Bytes:1
07:44:14.2 (3666687)|ENTERING_MANAGED_PKG|
07:44:14.2 (3699033)|STATEMENT_EXECUTE|[150]
07:44:14.2 (3709933)|METHOD_ENTRY|[150]|01pB0000000ljzx|testautonumdata.Sparkle_Helper.AddFieldToMap(String, String, Map<String,Set<String>>)
07:44:14.2 (3722772)|VARIABLE_SCOPE_BEGIN|[157]|fieldName|String|false|false
07:44:14.2 (3728541)|VARIABLE_ASSIGNMENT|[157]|fieldName|"Id"
07:44:14.2 (3730354)|VARIABLE_SCOPE_BEGIN|[157]|ObjectName|String|false|false
07:44:14.2 (3733255)|VARIABLE_ASSIGNMENT|[157]|ObjectName|"Account"
07:44:14.2 (3734916)|VARIABLE_SCOPE_BEGIN|[157]|theMap|Map<String,Set<String>>|true|false
07:44:14.2 (3746469)|VARIABLE_ASSIGNMENT|[157]|theMap|{"s":1,"v":{}}|0xe354a1d
07:44:14.2 (3754818)|HEAP_ALLOCATE|[160]|Bytes:5
07:44:14.2 (3758937)|STATEMENT_EXECUTE|[158]
07:44:14.2 (3768268)|ENTERING_MANAGED_PKG|
07:44:14.2 (3793897)|STATEMENT_EXECUTE|[167]
07:44:14.2 (3795785)|STATEMENT_EXECUTE|[168]
07:44:14.2 (3861838)|HEAP_ALLOCATE|[168]|Bytes:4
07:44:14.2 (3880869)|ENTERING_MANAGED_PKG|
07:44:14.2 (3906624)|VARIABLE_SCOPE_BEGIN|[168]|newFieldSet|Set<String>|true|false
07:44:14.2 (3940929)|VARIABLE_ASSIGNMENT|[168]|newFieldSet|{"s":1,"v":[]}|0x1f16d02b
07:44:14.2 (3945088)|STATEMENT_EXECUTE|[169]
07:44:14.2 (3955831)|ENTERING_MANAGED_PKG|
07:44:14.2 (3980250)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:44:14.2 (3989596)|STATEMENT_EXECUTE|[170]
07:44:14.2 (3999560)|ENTERING_MANAGED_PKG|
07:44:14.2 (4028852)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:44:14.2 (4044710)|METHOD_EXIT|[150]|01pB0000000ljzx|testautonumdata.Sparkle_Helper.AddFieldToMap(String, String, Map<String,Set<String>>)
07:44:14.2 (4051220)|METHOD_EXIT|[31]|01pB0000000ljzx|testautonumdata.Sparkle_Helper.AddFieldToObjectsMap(String, String, Map<String,Set<String>>)
07:44:14.2 (4054399)|STATEMENT_EXECUTE|[33]
07:44:14.2 (4077887)|HEAP_ALLOCATE|[33]|Bytes:4
07:44:14.2 (4142562)|ENTERING_MANAGED_PKG|
07:44:14.2 (4161278)|VARIABLE_SCOPE_BEGIN|[33]|lstReturnRecords|List<testautonumdata.ListServerController>|true|false
07:44:14.2 (4181523)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:44:14.2 (4199388)|VARIABLE_ASSIGNMENT|[33]|lstReturnRecords|{"s":1,"v":[]}|0x53917544
07:44:14.2 (4202996)|STATEMENT_EXECUTE|[35]
07:44:14.2 (4226419)|ENTERING_MANAGED_PKG|
