40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
08:42:42.0 (46152)|USER_INFO|[EXTERNAL]|005B0000000QdZu|hualei.hang@salesforce.com.sparkle|Pacific Standard Time|GMT-07:00
08:42:42.0 (75782)|EXECUTION_STARTED
08:42:42.0 (79106)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
08:42:42.0 (6001372)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000r382|Twitter_Lightning_Controller.getTwitterUser
08:42:42.0 (6104518)|METHOD_ENTRY|[1]|01pB0000000r382|Twitter_Lightning_Controller.Twitter_Lightning_Controller()
08:42:42.0 (6233258)|METHOD_EXIT|[1]|Twitter_Lightning_Controller
08:42:42.0 (7414716)|CONSTRUCTOR_ENTRY|[442]|01pB0000000r382|<init>()
08:42:42.0 (7573240)|CONSTRUCTOR_EXIT|[442]|01pB0000000r382|<init>()
08:42:42.0 (7916051)|METHOD_ENTRY|[453]||System.EncodingUtil.urlEncode(String, String)
08:42:42.0 (7980914)|METHOD_EXIT|[453]||System.EncodingUtil.urlEncode(String, String)
08:42:42.0 (8016250)|METHOD_ENTRY|[454]||System.EncodingUtil.urlEncode(String, String)
08:42:42.0 (8052862)|METHOD_EXIT|[454]||System.EncodingUtil.urlEncode(String, String)
08:42:42.0 (8491511)|METHOD_ENTRY|[467]||System.EncodingUtil.base64Encode(Blob)
08:42:42.0 (8549430)|METHOD_EXIT|[467]||System.EncodingUtil.base64Encode(Blob)
08:42:42.0 (8835985)|CALLOUT_REQUEST|[475]|System.HttpRequest[Endpoint=https://api.twitter.com/oauth2/token, Method=POST]
08:42:42.0 (297107677)|CALLOUT_RESPONSE|[475]|System.HttpResponse[Status=OK, StatusCode=200]
08:42:42.0 (297674090)|METHOD_ENTRY|[480]||System.JSON.createParser(String)
08:42:42.0 (297860537)|METHOD_EXIT|[480]||System.JSON.createParser(String)
08:42:42.0 (297939286)|METHOD_ENTRY|[481]||System.JSONParser.nextToken()
08:42:42.0 (298202631)|METHOD_EXIT|[481]||System.JSONParser.nextToken()
08:42:42.0 (298222175)|METHOD_ENTRY|[482]||System.JSONParser.getCurrentToken()
08:42:42.0 (298283146)|METHOD_EXIT|[482]||System.JSONParser.getCurrentToken()
08:42:42.0 (298367657)|METHOD_ENTRY|[481]||System.JSONParser.nextToken()
08:42:42.0 (298413287)|METHOD_EXIT|[481]||System.JSONParser.nextToken()
08:42:42.0 (298426861)|METHOD_ENTRY|[482]||System.JSONParser.getCurrentToken()
08:42:42.0 (298463745)|METHOD_EXIT|[482]||System.JSONParser.getCurrentToken()
08:42:42.0 (298492124)|METHOD_ENTRY|[482]||System.JSONParser.getText()
08:42:42.0 (298518446)|METHOD_EXIT|[482]||System.JSONParser.getText()
08:42:42.0 (298559000)|METHOD_ENTRY|[481]||System.JSONParser.nextToken()
08:42:42.0 (298599322)|METHOD_EXIT|[481]||System.JSONParser.nextToken()
08:42:42.0 (298612055)|METHOD_ENTRY|[482]||System.JSONParser.getCurrentToken()
08:42:42.0 (298648324)|METHOD_EXIT|[482]||System.JSONParser.getCurrentToken()
08:42:42.0 (298687489)|METHOD_ENTRY|[481]||System.JSONParser.nextToken()
08:42:42.0 (298727306)|METHOD_EXIT|[481]||System.JSONParser.nextToken()
08:42:42.0 (298744376)|METHOD_ENTRY|[482]||System.JSONParser.getCurrentToken()
08:42:42.0 (298780730)|METHOD_EXIT|[482]||System.JSONParser.getCurrentToken()
08:42:42.0 (298804632)|METHOD_ENTRY|[482]||System.JSONParser.getText()
08:42:42.0 (298822983)|METHOD_EXIT|[482]||System.JSONParser.getText()
08:42:42.0 (298850579)|METHOD_ENTRY|[483]||System.JSONParser.nextToken()
08:42:42.0 (298898748)|METHOD_EXIT|[483]||System.JSONParser.nextToken()
08:42:42.0 (298915015)|METHOD_ENTRY|[484]||System.JSONParser.getText()
08:42:42.0 (298942450)|METHOD_EXIT|[484]||System.JSONParser.getText()
08:42:42.0 (299016441)|METHOD_ENTRY|[481]||System.JSONParser.nextToken()
08:42:42.0 (299057570)|METHOD_EXIT|[481]||System.JSONParser.nextToken()
08:42:42.0 (299070337)|METHOD_ENTRY|[482]||System.JSONParser.getCurrentToken()
08:42:42.0 (299106350)|METHOD_EXIT|[482]||System.JSONParser.getCurrentToken()
08:42:42.0 (299150220)|METHOD_ENTRY|[481]||System.JSONParser.nextToken()
08:42:42.0 (299169463)|METHOD_EXIT|[481]||System.JSONParser.nextToken()
08:42:42.0 (302460998)|CALLOUT_REQUEST|[503]|System.HttpRequest[Endpoint=https://api.twitter.com/1.1/users/show.json?screen_name=roreb, Method=GET]
08:42:42.0 (381027922)|CALLOUT_RESPONSE|[503]|System.HttpResponse[Status=OK, StatusCode=200]
08:42:42.0 (381858748)|METHOD_ENTRY|[1]|01pB0000000ljzx|Sparkle_Helper.Sparkle_Helper()
08:42:42.0 (381897665)|METHOD_EXIT|[1]|Sparkle_Helper
08:42:42.0 (381923209)|METHOD_ENTRY|[509]|01pB0000000ljzx|testautonumdata.Sparkle_Helper.getFieldValueFromJson(String, String)
08:42:42.0 (382030651)|METHOD_ENTRY|[9]||System.JSON.createParser(String)
08:42:42.0 (382137120)|METHOD_EXIT|[9]||System.JSON.createParser(String)
08:42:42.0 (382240772)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
08:42:42.0 (382330728)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
08:42:42.0 (382349427)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (382401024)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (382476577)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
08:42:42.0 (382522117)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
08:42:42.0 (382535070)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (382572480)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (382601321)|METHOD_ENTRY|[14]||System.JSONParser.getText()
08:42:42.0 (382632970)|METHOD_EXIT|[14]||System.JSONParser.getText()
08:42:42.0 (382662940)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
08:42:42.0 (382704994)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
08:42:42.0 (382717732)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (382753868)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (382796266)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
08:42:42.0 (382836888)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
08:42:42.0 (382849181)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (382883824)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (382906514)|METHOD_ENTRY|[14]||System.JSONParser.getText()
08:42:42.0 (382925157)|METHOD_EXIT|[14]||System.JSONParser.getText()
08:42:42.0 (382943480)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
08:42:42.0 (382980996)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
08:42:42.0 (382993052)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (383028889)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (383066236)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
08:42:42.0 (383106880)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
08:42:42.0 (383118989)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (383154049)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (383176771)|METHOD_ENTRY|[14]||System.JSONParser.getText()
08:42:42.0 (383194591)|METHOD_EXIT|[14]||System.JSONParser.getText()
08:42:42.0 (383212209)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
08:42:42.0 (383248360)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
08:42:42.0 (383260430)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (383295574)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (383335084)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
08:42:42.0 (383377124)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
08:42:42.0 (383389782)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (383424248)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (383446758)|METHOD_ENTRY|[14]||System.JSONParser.getText()
08:42:42.0 (383464841)|METHOD_EXIT|[14]||System.JSONParser.getText()
08:42:42.0 (383482417)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
08:42:42.0 (383518502)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
08:42:42.0 (383530608)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (383565831)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (383601651)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
08:42:42.0 (383640525)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
08:42:42.0 (383652743)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (383687814)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (383710367)|METHOD_ENTRY|[14]||System.JSONParser.getText()
08:42:42.0 (383728250)|METHOD_EXIT|[14]||System.JSONParser.getText()
08:42:42.0 (383745783)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
08:42:42.0 (383787940)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
08:42:42.0 (383800220)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (383835633)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (383871624)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
08:42:42.0 (383911571)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
08:42:42.0 (383923826)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (383958257)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (383980597)|METHOD_ENTRY|[14]||System.JSONParser.getText()
08:42:42.0 (383998423)|METHOD_EXIT|[14]||System.JSONParser.getText()
08:42:42.0 (384018629)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
08:42:42.0 (384057580)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
08:42:42.0 (384069857)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (384105562)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (384145027)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
08:42:42.0 (384185609)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
08:42:42.0 (384197819)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (384232637)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (384255397)|METHOD_ENTRY|[14]||System.JSONParser.getText()
08:42:42.0 (384273263)|METHOD_EXIT|[14]||System.JSONParser.getText()
08:42:42.0 (384290902)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
08:42:42.0 (384327958)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
08:42:42.0 (384340064)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (384375203)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (384411391)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
08:42:42.0 (384450819)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
08:42:42.0 (384462884)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (384497222)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
08:42:42.0 (384520009)|METHOD_ENTRY|[14]||System.JSONParser.getText()
08:42:42.0 (384537651)|METHOD_EXIT|[14]||System.JSONParser.getText()
08:42:42.0 (384555072)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
08:42:42.0 (384591520)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
08:42:42.0 (384603544)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
