40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
08:42:42.0 (76743)|USER_INFO|[EXTERNAL]|005B0000000QdZu|hualei.hang@salesforce.com.sparkle|Pacific Standard Time|GMT-07:00
08:42:42.0 (123121)|EXECUTION_STARTED
08:42:42.0 (127980)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
08:42:42.0 (8863880)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000r382|Twitter_Lightning_Controller.getTwitterUser
08:42:42.0 (9090988)|METHOD_ENTRY|[1]|01pB0000000r382|Twitter_Lightning_Controller.Twitter_Lightning_Controller()
08:42:42.0 (9394532)|METHOD_EXIT|[1]|Twitter_Lightning_Controller
08:42:42.0 (10954426)|CONSTRUCTOR_ENTRY|[442]|01pB0000000r382|<init>()
08:42:42.0 (11174136)|CONSTRUCTOR_EXIT|[442]|01pB0000000r382|<init>()
08:42:42.0 (11667475)|METHOD_ENTRY|[453]||System.EncodingUtil.urlEncode(String, String)
08:42:42.0 (11762626)|METHOD_EXIT|[453]||System.EncodingUtil.urlEncode(String, String)
08:42:42.0 (11820884)|METHOD_ENTRY|[454]||System.EncodingUtil.urlEncode(String, String)
08:42:42.0 (11883324)|METHOD_EXIT|[454]||System.EncodingUtil.urlEncode(String, String)
08:42:42.0 (12316007)|METHOD_ENTRY|[467]||System.EncodingUtil.base64Encode(Blob)
08:42:42.0 (12372886)|METHOD_EXIT|[467]||System.EncodingUtil.base64Encode(Blob)
08:42:42.0 (12643700)|CALLOUT_REQUEST|[475]|System.HttpRequest[Endpoint=https://api.twitter.com/oauth2/token, Method=POST]
08:42:42.0 (306125804)|CALLOUT_RESPONSE|[475]|System.HttpResponse[Status=OK, StatusCode=200]
08:42:42.0 (306513679)|METHOD_ENTRY|[480]||System.JSON.createParser(String)
08:42:42.0 (306633499)|METHOD_EXIT|[480]||System.JSON.createParser(String)
08:42:42.0 (306688117)|METHOD_ENTRY|[481]||System.JSONParser.nextToken()
08:42:42.0 (306904159)|METHOD_EXIT|[481]||System.JSONParser.nextToken()
08:42:42.0 (306922375)|METHOD_ENTRY|[482]||System.JSONParser.getCurrentToken()
08:42:42.0 (306980262)|METHOD_EXIT|[482]||System.JSONParser.getCurrentToken()
08:42:42.0 (307038403)|METHOD_ENTRY|[481]||System.JSONParser.nextToken()
08:42:42.0 (307083718)|METHOD_EXIT|[481]||System.JSONParser.nextToken()
08:42:42.0 (307101207)|METHOD_ENTRY|[482]||System.JSONParser.getCurrentToken()
08:42:42.0 (307139727)|METHOD_EXIT|[482]||System.JSONParser.getCurrentToken()
08:42:42.0 (307167728)|METHOD_ENTRY|[482]||System.JSONParser.getText()
08:42:42.0 (307192665)|METHOD_EXIT|[482]||System.JSONParser.getText()
08:42:42.0 (307225762)|METHOD_ENTRY|[481]||System.JSONParser.nextToken()
08:42:42.0 (307266714)|METHOD_EXIT|[481]||System.JSONParser.nextToken()
08:42:42.0 (307279968)|METHOD_ENTRY|[482]||System.JSONParser.getCurrentToken()
08:42:42.0 (307323567)|METHOD_EXIT|[482]||System.JSONParser.getCurrentToken()
08:42:42.0 (307364153)|METHOD_ENTRY|[481]||System.JSONParser.nextToken()
08:42:42.0 (307405032)|METHOD_EXIT|[481]||System.JSONParser.nextToken()
08:42:42.0 (307417996)|METHOD_ENTRY|[482]||System.JSONParser.getCurrentToken()
