38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
07:33:07.0 (119048)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
07:33:07.2 (2919404)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000lc07|ListServerController.getListRecords
07:33:07.2 (3006841)|VARIABLE_SCOPE_BEGIN|[3]|ListServerController.mapObjectsFields|Map<String,Set<String>>|true|true
07:33:07.2 (3213218)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:180
07:33:07.2 (3250842)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:22
07:33:07.2 (3254264)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
07:33:07.2 (3290132)|METHOD_ENTRY|[1]|01pB0000000lc07|ListServerController.ListServerController()
07:33:07.2 (3294433)|STATEMENT_EXECUTE|[1]
07:33:07.2 (3301418)|STATEMENT_EXECUTE|[1]
07:33:07.2 (3343571)|HEAP_ALLOCATE|[50]|Bytes:5
07:33:07.2 (3383070)|HEAP_ALLOCATE|[56]|Bytes:5
07:33:07.2 (3398912)|HEAP_ALLOCATE|[64]|Bytes:7
07:33:07.2 (3425777)|SYSTEM_MODE_ENTER|false
07:33:07.2 (3450384)|HEAP_ALLOCATE|[3]|Bytes:5
07:33:07.2 (3454809)|STATEMENT_EXECUTE|[3]
07:33:07.2 (3509731)|VARIABLE_ASSIGNMENT|[3]|ListServerController.mapObjectsFields|null|
07:33:07.2 (3519450)|SYSTEM_MODE_EXIT|false
07:33:07.2 (3549665)|METHOD_EXIT|[1]|ListServerController
07:33:07.2 (3555955)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
07:33:07.2 (3558300)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
07:33:07.2 (3559755)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
07:33:07.2 (3560989)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:33:07.2 (3562247)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:33:07.2 (3570175)|SYSTEM_MODE_ENTER|false
07:33:07.2 (3576174)|VARIABLE_SCOPE_BEGIN|[23]|rowsLimit|String|false|false
07:33:07.2 (3586026)|VARIABLE_ASSIGNMENT|[23]|rowsLimit|"8"
07:33:07.2 (3588057)|VARIABLE_SCOPE_BEGIN|[23]|objectApiName|String|false|false
07:33:07.2 (3590992)|VARIABLE_ASSIGNMENT|[23]|objectApiName|"Account"
07:33:07.2 (3592875)|VARIABLE_SCOPE_BEGIN|[23]|filter1Field|String|false|false
07:33:07.2 (3595424)|VARIABLE_ASSIGNMENT|[23]|filter1Field|null
07:33:07.2 (3597062)|VARIABLE_SCOPE_BEGIN|[23]|filter1Value|String|false|false
07:33:07.2 (3599250)|VARIABLE_ASSIGNMENT|[23]|filter1Value|null
07:33:07.2 (3600970)|VARIABLE_SCOPE_BEGIN|[23]|eventField|String|false|false
07:33:07.2 (3604827)|VARIABLE_ASSIGNMENT|[23]|eventField|"Id"
07:33:07.2 (3607530)|VARIABLE_SCOPE_BEGIN|[23]|column1|String|false|false
07:33:07.2 (3611898)|VARIABLE_ASSIGNMENT|[23]|column1|"Name"
07:33:07.2 (3613959)|VARIABLE_SCOPE_BEGIN|[23]|column2|String|false|false
07:33:07.2 (3616307)|VARIABLE_ASSIGNMENT|[23]|column2|null
07:33:07.2 (3617981)|VARIABLE_SCOPE_BEGIN|[23]|column3|String|false|false
07:33:07.2 (3620027)|VARIABLE_ASSIGNMENT|[23]|column3|null
07:33:07.2 (3621602)|VARIABLE_SCOPE_BEGIN|[23]|column4|String|false|false
07:33:07.2 (3623598)|VARIABLE_ASSIGNMENT|[23]|column4|null
07:33:07.2 (3625099)|VARIABLE_SCOPE_BEGIN|[23]|sortField|String|false|false
