38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
09:18:18.0 (527307)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
09:18:18.2 (2766591)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000lc07|ListServerController.getListRecords
09:18:18.2 (2823207)|VARIABLE_SCOPE_BEGIN|[3]|ListServerController.mapObjectsFields|Map<String,Set<String>>|true|true
09:18:18.2 (2906212)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:180
09:18:18.2 (2915369)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:22
09:18:18.2 (2918815)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
09:18:18.2 (2938922)|METHOD_ENTRY|[1]|01pB0000000lc07|ListServerController.ListServerController()
09:18:18.2 (2942665)|STATEMENT_EXECUTE|[1]
09:18:18.2 (2948682)|STATEMENT_EXECUTE|[1]
09:18:18.2 (2988330)|HEAP_ALLOCATE|[50]|Bytes:5
09:18:18.2 (3015060)|HEAP_ALLOCATE|[56]|Bytes:5
09:18:18.2 (3024841)|HEAP_ALLOCATE|[64]|Bytes:7
09:18:18.2 (3052282)|SYSTEM_MODE_ENTER|false
09:18:18.2 (3075241)|HEAP_ALLOCATE|[3]|Bytes:5
09:18:18.2 (3080170)|STATEMENT_EXECUTE|[3]
09:18:18.2 (3115103)|VARIABLE_ASSIGNMENT|[3]|ListServerController.mapObjectsFields|null|
09:18:18.2 (3123434)|SYSTEM_MODE_EXIT|false
09:18:18.2 (3137212)|METHOD_EXIT|[1]|ListServerController
09:18:18.2 (3142852)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
09:18:18.2 (3145147)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
09:18:18.2 (3146591)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
09:18:18.2 (3147827)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:18:18.2 (3149171)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:18:18.2 (3157289)|SYSTEM_MODE_ENTER|false
09:18:18.2 (3162652)|VARIABLE_SCOPE_BEGIN|[23]|rowsLimit|String|false|false
09:18:18.2 (3176545)|VARIABLE_ASSIGNMENT|[23]|rowsLimit|"8"
09:18:18.2 (3179018)|VARIABLE_SCOPE_BEGIN|[23]|objectApiName|String|false|false
09:18:18.2 (3184121)|VARIABLE_ASSIGNMENT|[23]|objectApiName|"Account"
09:18:18.2 (3186221)|VARIABLE_SCOPE_BEGIN|[23]|filter1Field|String|false|false
09:18:18.2 (3190646)|VARIABLE_ASSIGNMENT|[23]|filter1Field|null
09:18:18.2 (3192548)|VARIABLE_SCOPE_BEGIN|[23]|filter1Value|String|false|false
09:18:18.2 (3196543)|VARIABLE_ASSIGNMENT|[23]|filter1Value|null
09:18:18.2 (3198328)|VARIABLE_SCOPE_BEGIN|[23]|eventField|String|false|false
09:18:18.2 (3202329)|VARIABLE_ASSIGNMENT|[23]|eventField|"Id"
09:18:18.2 (3204311)|VARIABLE_SCOPE_BEGIN|[23]|column1|String|false|false
09:18:18.2 (3208185)|VARIABLE_ASSIGNMENT|[23]|column1|"Name"
09:18:18.2 (3209992)|VARIABLE_SCOPE_BEGIN|[23]|column2|String|false|false
09:18:18.2 (3213487)|VARIABLE_ASSIGNMENT|[23]|column2|null
09:18:18.2 (3215464)|VARIABLE_SCOPE_BEGIN|[23]|column3|String|false|false
09:18:18.2 (3219046)|VARIABLE_ASSIGNMENT|[23]|column3|null
09:18:18.2 (3220782)|VARIABLE_SCOPE_BEGIN|[23]|column4|String|false|false
09:18:18.2 (3224178)|VARIABLE_ASSIGNMENT|[23]|column4|null
09:18:18.2 (3225846)|VARIABLE_SCOPE_BEGIN|[23]|sortField|String|false|false
09:18:18.2 (3229565)|VARIABLE_ASSIGNMENT|[23]|sortField|"Name"
09:18:18.2 (3231369)|VARIABLE_SCOPE_BEGIN|[23]|sortDirection|String|false|false
09:18:18.2 (3235262)|VARIABLE_ASSIGNMENT|[23]|sortDirection|null
09:18:18.2 (3249426)|HEAP_ALLOCATE|[25]|Bytes:5
09:18:18.2 (3253826)|STATEMENT_EXECUTE|[23]
09:18:18.2 (3255182)|STATEMENT_EXECUTE|[25]
09:18:18.2 (3258070)|HEAP_ALLOCATE|[25]|Bytes:20
09:18:18.2 (3272217)|HEAP_ALLOCATE|[25]|Bytes:21
09:18:18.2 (3301970)|ENTERING_MANAGED_PKG|
09:18:18.2 (3335511)|USER_DEBUG|[25]|DEBUG|######## rowsLimit: 8
09:18:18.2 (3345926)|STATEMENT_EXECUTE|[26]
09:18:18.2 (3349785)|HEAP_ALLOCATE|[26]|Bytes:24
09:18:18.2 (3356207)|HEAP_ALLOCATE|[26]|Bytes:31
09:18:18.2 (3365356)|ENTERING_MANAGED_PKG|
09:18:18.2 (3379057)|USER_DEBUG|[26]|DEBUG|######## objectApiName: Account
09:18:18.2 (3385422)|STATEMENT_EXECUTE|[29]
09:18:18.2 (3392455)|HEAP_ALLOCATE|[29]|Bytes:4
09:18:18.2 (3432392)|VARIABLE_ASSIGNMENT|[29]|ListServerController.mapObjectsFields|{"s":1,"v":{}}|0x267fd999
09:18:18.2 (3436173)|STATEMENT_EXECUTE|[31]
