38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
07:50:49.0 (106361)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
07:50:49.2 (2187383)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000lc07|ListServerController.getListRecords
07:50:49.2 (2248268)|VARIABLE_SCOPE_BEGIN|[3]|ListServerController.mapObjectsFields|Map<String,Set<String>>|true|true
07:50:49.2 (2322226)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:180
07:50:49.2 (2332489)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:22
07:50:49.2 (2335996)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
07:50:49.2 (2358039)|METHOD_ENTRY|[1]|01pB0000000lc07|ListServerController.ListServerController()
07:50:49.2 (2363076)|STATEMENT_EXECUTE|[1]
07:50:49.2 (2369880)|STATEMENT_EXECUTE|[1]
07:50:49.2 (2424715)|HEAP_ALLOCATE|[50]|Bytes:5
07:50:49.2 (2455733)|HEAP_ALLOCATE|[56]|Bytes:5
07:50:49.2 (2465766)|HEAP_ALLOCATE|[64]|Bytes:7
07:50:49.2 (2491199)|SYSTEM_MODE_ENTER|false
07:50:49.2 (2510719)|HEAP_ALLOCATE|[3]|Bytes:5
07:50:49.2 (2514959)|STATEMENT_EXECUTE|[3]
07:50:49.2 (2556858)|VARIABLE_ASSIGNMENT|[3]|ListServerController.mapObjectsFields|null|
07:50:49.2 (2563759)|SYSTEM_MODE_EXIT|false
07:50:49.2 (2577435)|METHOD_EXIT|[1]|ListServerController
07:50:49.2 (2583353)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
07:50:49.2 (2585671)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
07:50:49.2 (2587251)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
07:50:49.2 (2588802)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:50:49.2 (2590336)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:50:49.2 (2596281)|SYSTEM_MODE_ENTER|false
07:50:49.2 (2602253)|VARIABLE_SCOPE_BEGIN|[23]|rowsLimit|String|false|false
07:50:49.2 (2610876)|VARIABLE_ASSIGNMENT|[23]|rowsLimit|"8"
07:50:49.2 (2613119)|VARIABLE_SCOPE_BEGIN|[23]|objectApiName|String|false|false
07:50:49.2 (2616034)|VARIABLE_ASSIGNMENT|[23]|objectApiName|"Account"
