37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
08:49:06.0 (117301)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
08:49:06.0 (642758)|HEAP_ALLOCATE|[72]|Bytes:3
08:49:06.0 (708754)|HEAP_ALLOCATE|[77]|Bytes:152
08:49:06.0 (730754)|HEAP_ALLOCATE|[342]|Bytes:408
08:49:06.0 (752005)|HEAP_ALLOCATE|[355]|Bytes:408
08:49:06.0 (771556)|HEAP_ALLOCATE|[467]|Bytes:48
08:49:06.2 (2203054)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
08:49:06.2 (2422199)|STATEMENT_EXECUTE|[1]
08:49:06.2 (2462715)|HEAP_ALLOCATE|[50]|Bytes:5
08:49:06.2 (2489011)|HEAP_ALLOCATE|[56]|Bytes:5
08:49:06.2 (2497826)|HEAP_ALLOCATE|[64]|Bytes:7
08:49:06.2 (2526717)|SYSTEM_MODE_ENTER|false
08:49:06.2 (2546635)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
08:49:06.2 (2555722)|SYSTEM_MODE_EXIT|false
08:49:06.2 (2566073)|METHOD_EXIT|[1]|Twitter_Lightning_Controller
08:49:06.2 (2571299)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
08:49:06.2 (2573412)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
08:49:06.2 (2574902)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
08:49:06.2 (2583806)|SYSTEM_MODE_ENTER|false
08:49:06.2 (2600305)|VARIABLE_SCOPE_BEGIN|[68]|recordID|String|false|false
08:49:06.2 (2634865)|VARIABLE_ASSIGNMENT|[68]|recordID|"a0MB0000000cQXZMA2"
08:49:06.2 (2643078)|VARIABLE_SCOPE_BEGIN|[68]|objectApiName|String|false|false
08:49:06.2 (2648657)|VARIABLE_ASSIGNMENT|[68]|objectApiName|"Candidate__c"
08:49:06.2 (2654034)|VARIABLE_SCOPE_BEGIN|[68]|twitterIDFieldApiName|String|false|false
08:49:06.2 (2658425)|VARIABLE_ASSIGNMENT|[68]|twitterIDFieldApiName|"Twitter_ID__c"
08:49:06.2 (2662836)|VARIABLE_SCOPE_BEGIN|[68]|firstName|String|false|false
08:49:06.2 (2666963)|VARIABLE_ASSIGNMENT|[68]|firstName|null
08:49:06.2 (2670921)|VARIABLE_SCOPE_BEGIN|[68]|lastName|String|false|false
08:49:06.2 (2674139)|VARIABLE_ASSIGNMENT|[68]|lastName|null
08:49:06.2 (2677896)|VARIABLE_SCOPE_BEGIN|[68]|companyName|String|false|false
08:49:06.2 (2681124)|VARIABLE_ASSIGNMENT|[68]|companyName|null
08:49:06.2 (2684767)|VARIABLE_SCOPE_BEGIN|[68]|email|String|false|false
08:49:06.2 (2687955)|VARIABLE_ASSIGNMENT|[68]|email|null
08:49:06.2 (2701663)|HEAP_ALLOCATE|[70]|Bytes:5
08:49:06.2 (2705749)|STATEMENT_EXECUTE|[68]
08:49:06.2 (2707328)|STATEMENT_EXECUTE|[70]
08:49:06.2 (2713366)|VARIABLE_SCOPE_BEGIN|[70]|hasTwitterMemberID|Boolean|false|false
08:49:06.2 (2716980)|HEAP_ALLOCATE|[70]|Bytes:5
08:49:06.2 (2722828)|VARIABLE_ASSIGNMENT|[70]|hasTwitterMemberID|false
08:49:06.2 (2724873)|STATEMENT_EXECUTE|[71]
08:49:06.2 (2748650)|HEAP_ALLOCATE|[71]|Bytes:64
08:49:06.2 (2770191)|CONSTRUCTOR_ENTRY|[71]|01pB0000000r382|<init>()
08:49:06.2 (2815091)|VARIABLE_SCOPE_BEGIN|[1]|this|testautonumdata.Twitter_Lightning_Controller|true|false
08:49:06.2 (2931043)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x40e38512
08:49:06.2 (2939560)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
08:49:06.2 (2949189)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
08:49:06.2 (2976747)|STATEMENT_EXECUTE|[1]
08:49:06.2 (2981356)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
08:49:06.2 (2983869)|STATEMENT_EXECUTE|[4]
08:49:06.2 (2985285)|STATEMENT_EXECUTE|[6]
08:49:06.2 (2986298)|STATEMENT_EXECUTE|[8]
08:49:06.2 (2987449)|STATEMENT_EXECUTE|[10]
08:49:06.2 (2988494)|STATEMENT_EXECUTE|[12]
08:49:06.2 (2989621)|STATEMENT_EXECUTE|[14]
08:49:06.2 (2990801)|STATEMENT_EXECUTE|[16]
08:49:06.2 (2991815)|STATEMENT_EXECUTE|[18]
08:49:06.2 (2992848)|STATEMENT_EXECUTE|[20]
08:49:06.2 (2993857)|STATEMENT_EXECUTE|[22]
08:49:06.2 (2994808)|STATEMENT_EXECUTE|[24]
08:49:06.2 (2995962)|STATEMENT_EXECUTE|[26]
