38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
09:46:47.0 (95206)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
09:46:47.2 (2469630)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000lc07|ListServerController.getListRecords
09:46:47.2 (2523058)|VARIABLE_SCOPE_BEGIN|[3]|ListServerController.mapObjectsFields|Map<String,Set<String>>|true|true
09:46:47.2 (2592218)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:180
09:46:47.2 (2600704)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:22
09:46:47.2 (2603651)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
09:46:47.2 (2621400)|METHOD_ENTRY|[1]|01pB0000000lc07|ListServerController.ListServerController()
09:46:47.2 (2625570)|STATEMENT_EXECUTE|[1]
09:46:47.2 (2631592)|STATEMENT_EXECUTE|[1]
09:46:47.2 (2665160)|HEAP_ALLOCATE|[50]|Bytes:5
09:46:47.2 (2685892)|HEAP_ALLOCATE|[56]|Bytes:5
09:46:47.2 (2694809)|HEAP_ALLOCATE|[64]|Bytes:7
09:46:47.2 (2719502)|SYSTEM_MODE_ENTER|false
09:46:47.2 (2737262)|HEAP_ALLOCATE|[3]|Bytes:5
09:46:47.2 (2741875)|STATEMENT_EXECUTE|[3]
09:46:47.2 (2778127)|VARIABLE_ASSIGNMENT|[3]|ListServerController.mapObjectsFields|null|
09:46:47.2 (2784165)|SYSTEM_MODE_EXIT|false
09:46:47.2 (2795189)|METHOD_EXIT|[1]|ListServerController
09:46:47.2 (2800818)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
09:46:47.2 (2802821)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
09:46:47.2 (2804204)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
09:46:47.2 (2805522)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:46:47.2 (2806854)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:46:47.2 (2815269)|SYSTEM_MODE_ENTER|false
09:46:47.2 (2822697)|VARIABLE_SCOPE_BEGIN|[23]|rowsLimit|String|false|false
09:46:47.2 (2833551)|VARIABLE_ASSIGNMENT|[23]|rowsLimit|"8"
09:46:47.2 (2835712)|VARIABLE_SCOPE_BEGIN|[23]|objectApiName|String|false|false
09:46:47.2 (2838838)|VARIABLE_ASSIGNMENT|[23]|objectApiName|"Account"
09:46:47.2 (2840664)|VARIABLE_SCOPE_BEGIN|[23]|filter1Field|String|false|false
09:46:47.2 (2843941)|VARIABLE_ASSIGNMENT|[23]|filter1Field|null
09:46:47.2 (2845646)|VARIABLE_SCOPE_BEGIN|[23]|filter1Value|String|false|false
09:46:47.2 (2847779)|VARIABLE_ASSIGNMENT|[23]|filter1Value|null
09:46:47.2 (2849295)|VARIABLE_SCOPE_BEGIN|[23]|eventField|String|false|false
09:46:47.2 (2852012)|VARIABLE_ASSIGNMENT|[23]|eventField|"Id"
09:46:47.2 (2853762)|VARIABLE_SCOPE_BEGIN|[23]|column1|String|false|false
09:46:47.2 (2856376)|VARIABLE_ASSIGNMENT|[23]|column1|"Name"
09:46:47.2 (2858079)|VARIABLE_SCOPE_BEGIN|[23]|column2|String|false|false
09:46:47.2 (2860481)|VARIABLE_ASSIGNMENT|[23]|column2|null
09:46:47.2 (2862373)|VARIABLE_SCOPE_BEGIN|[23]|column3|String|false|false
09:46:47.2 (2864650)|VARIABLE_ASSIGNMENT|[23]|column3|null
09:46:47.2 (2866462)|VARIABLE_SCOPE_BEGIN|[23]|column4|String|false|false
09:46:47.2 (2868473)|VARIABLE_ASSIGNMENT|[23]|column4|null
09:46:47.2 (2869912)|VARIABLE_SCOPE_BEGIN|[23]|sortField|String|false|false
09:46:47.2 (2872411)|VARIABLE_ASSIGNMENT|[23]|sortField|"Name"
09:46:47.2 (2873987)|VARIABLE_SCOPE_BEGIN|[23]|sortDirection|String|false|false
