38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
12:39:17.0 (761580)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
12:39:17.2 (2845777)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000rehC|FilesViewerServerController.getListRecords
12:39:17.2 (2962884)|VARIABLE_SCOPE_BEGIN|[3]|FilesViewerServerController.mapObjectsFields|Map<String,Set<String>>|true|true
12:39:17.2 (3023370)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:172
12:39:17.2 (3032813)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:15
12:39:17.2 (3035911)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
12:39:17.2 (3053869)|METHOD_ENTRY|[1]|01pB0000000rehC|FilesViewerServerController.FilesViewerServerController()
12:39:17.2 (3058486)|STATEMENT_EXECUTE|[1]
12:39:17.2 (3065422)|STATEMENT_EXECUTE|[1]
12:39:17.2 (3103754)|HEAP_ALLOCATE|[50]|Bytes:5
12:39:17.2 (3130287)|HEAP_ALLOCATE|[56]|Bytes:5
12:39:17.2 (3139883)|HEAP_ALLOCATE|[64]|Bytes:7
12:39:17.2 (3165996)|SYSTEM_MODE_ENTER|false
12:39:17.2 (3187255)|HEAP_ALLOCATE|[3]|Bytes:5
12:39:17.2 (3192207)|STATEMENT_EXECUTE|[3]
12:39:17.2 (3229618)|VARIABLE_ASSIGNMENT|[3]|FilesViewerServerController.mapObjectsFields|null|
12:39:17.2 (3237201)|SYSTEM_MODE_EXIT|false
12:39:17.2 (3250570)|METHOD_EXIT|[1]|FilesViewerServerController
12:39:17.2 (3256414)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:15
12:39:17.2 (3258935)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
12:39:17.2 (3265042)|SYSTEM_MODE_ENTER|false
12:39:17.2 (3278379)|VARIABLE_SCOPE_BEGIN|[18]|recordID|String|false|false
12:39:17.2 (3289829)|VARIABLE_ASSIGNMENT|[18]|recordID|"a0MB0000000cQXF"
12:39:17.2 (3294535)|VARIABLE_SCOPE_BEGIN|[18]|rowsLimit|String|false|false
12:39:17.2 (3298124)|VARIABLE_ASSIGNMENT|[18]|rowsLimit|"8"
12:39:17.2 (3312442)|HEAP_ALLOCATE|[20]|Bytes:5
12:39:17.2 (3317008)|STATEMENT_EXECUTE|[18]
12:39:17.2 (3318376)|STATEMENT_EXECUTE|[20]
12:39:17.2 (3321476)|HEAP_ALLOCATE|[20]|Bytes:49
12:39:17.2 (3336825)|HEAP_ALLOCATE|[20]|Bytes:50
12:39:17.2 (3363773)|ENTERING_MANAGED_PKG|
12:39:17.2 (3397137)|USER_DEBUG|[20]|DEBUG|######## FilesViewerServerController: rowsLimit: 8
12:39:17.2 (3405389)|STATEMENT_EXECUTE|[23]
12:39:17.2 (3412299)|HEAP_ALLOCATE|[23]|Bytes:4
12:39:17.2 (3455672)|VARIABLE_ASSIGNMENT|[23]|FilesViewerServerController.mapObjectsFields|{"s":1,"v":{}}|0x1d05cfc8
12:39:17.2 (3459227)|STATEMENT_EXECUTE|[25]
12:39:17.2 (3462748)|HEAP_ALLOCATE|[25]|Bytes:2
12:39:17.2 (3466553)|HEAP_ALLOCATE|[25]|Bytes:19
12:39:17.2 (6384526)|HEAP_ALLOCATE|[25]|Bytes:19
12:39:17.2 (6392612)|HEAP_ALLOCATE|[25]|Bytes:28
12:39:17.2 (6416178)|METHOD_ENTRY|[1]|01pB0000000ljzx|Sparkle_Helper.Sparkle_Helper()
12:39:17.2 (6420128)|STATEMENT_EXECUTE|[1]
12:39:17.2 (6425680)|STATEMENT_EXECUTE|[1]
12:39:17.2 (6432133)|HEAP_ALLOCATE|[25]|Bytes:5
12:39:17.2 (6443444)|METHOD_EXIT|[1]|Sparkle_Helper
12:39:17.2 (6476921)|METHOD_ENTRY|[25]|01pB0000000ljzx|testautonumdata.Sparkle_Helper.AddFieldToObjectsMap(String, String, Map<String,Set<String>>)
12:39:17.2 (6528820)|VARIABLE_SCOPE_BEGIN|[107]|fieldName|String|false|false
12:39:17.2 (6536911)|VARIABLE_ASSIGNMENT|[107]|fieldName|"Id"
12:39:17.2 (6540976)|VARIABLE_SCOPE_BEGIN|[107]|initialObjectName|String|false|false
