38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
10:28:04.0 (160618)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
10:28:04.2 (2925209)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000r382|Twitter_Lightning_Controller.getTwitterUser
10:28:04.2 (3350759)|METHOD_ENTRY|[1]|01pB0000000r382|Twitter_Lightning_Controller.Twitter_Lightning_Controller()
10:28:04.2 (3711511)|METHOD_EXIT|[1]|Twitter_Lightning_Controller
10:28:04.2 (5304671)|CONSTRUCTOR_ENTRY|[350]|01pB0000000r382|<init>()
10:28:04.2 (5457164)|CONSTRUCTOR_EXIT|[350]|01pB0000000r382|<init>()
10:28:04.2 (5815516)|METHOD_ENTRY|[361]||System.EncodingUtil.urlEncode(String, String)
10:28:04.2 (5888971)|METHOD_EXIT|[361]||System.EncodingUtil.urlEncode(String, String)
10:28:04.2 (5913195)|METHOD_ENTRY|[362]||System.EncodingUtil.urlEncode(String, String)
10:28:04.2 (5948135)|METHOD_EXIT|[362]||System.EncodingUtil.urlEncode(String, String)
10:28:04.2 (6576912)|METHOD_ENTRY|[375]||System.EncodingUtil.base64Encode(Blob)
10:28:04.2 (6652856)|METHOD_EXIT|[375]||System.EncodingUtil.base64Encode(Blob)
10:28:04.2 (6993999)|CALLOUT_REQUEST|[383]|System.HttpRequest[Endpoint=https://api.twitter.com/oauth2/token, Method=POST]
10:28:04.2 (249205400)|CALLOUT_RESPONSE|[383]|System.HttpResponse[Status=OK, StatusCode=200]
10:28:04.2 (249849431)|METHOD_ENTRY|[388]||System.JSON.createParser(String)
10:28:04.2 (250058266)|METHOD_EXIT|[388]||System.JSON.createParser(String)
10:28:04.2 (250162149)|METHOD_ENTRY|[389]||System.JSONParser.nextToken()
10:28:04.2 (250481687)|METHOD_EXIT|[389]||System.JSONParser.nextToken()
10:28:04.2 (250502256)|METHOD_ENTRY|[390]||System.JSONParser.getCurrentToken()
10:28:04.2 (250560595)|METHOD_EXIT|[390]||System.JSONParser.getCurrentToken()
10:28:04.2 (250653856)|METHOD_ENTRY|[389]||System.JSONParser.nextToken()
10:28:04.2 (250713021)|METHOD_EXIT|[389]||System.JSONParser.nextToken()
10:28:04.2 (250724074)|METHOD_ENTRY|[390]||System.JSONParser.getCurrentToken()
10:28:04.2 (250755627)|METHOD_EXIT|[390]||System.JSONParser.getCurrentToken()
10:28:04.2 (250780122)|METHOD_ENTRY|[390]||System.JSONParser.getText()
10:28:04.2 (250804732)|METHOD_EXIT|[390]||System.JSONParser.getText()
10:28:04.2 (250845921)|METHOD_ENTRY|[389]||System.JSONParser.nextToken()
10:28:04.2 (250881126)|METHOD_EXIT|[389]||System.JSONParser.nextToken()
10:28:04.2 (250891354)|METHOD_ENTRY|[390]||System.JSONParser.getCurrentToken()
10:28:04.2 (250920722)|METHOD_EXIT|[390]||System.JSONParser.getCurrentToken()
10:28:04.2 (250957003)|METHOD_ENTRY|[389]||System.JSONParser.nextToken()
10:28:04.2 (250996299)|METHOD_EXIT|[389]||System.JSONParser.nextToken()
10:28:04.2 (251007404)|METHOD_ENTRY|[390]||System.JSONParser.getCurrentToken()
10:28:04.2 (251036684)|METHOD_EXIT|[390]||System.JSONParser.getCurrentToken()
10:28:04.2 (251056701)|METHOD_ENTRY|[390]||System.JSONParser.getText()
10:28:04.2 (251072787)|METHOD_EXIT|[390]||System.JSONParser.getText()
10:28:04.2 (251098308)|METHOD_ENTRY|[391]||System.JSONParser.nextToken()
10:28:04.2 (251145151)|METHOD_EXIT|[391]||System.JSONParser.nextToken()
10:28:04.2 (251158452)|METHOD_ENTRY|[392]||System.JSONParser.getText()
10:28:04.2 (251187364)|METHOD_EXIT|[392]||System.JSONParser.getText()
10:28:04.2 (251255639)|METHOD_ENTRY|[389]||System.JSONParser.nextToken()
10:28:04.2 (251292691)|METHOD_EXIT|[389]||System.JSONParser.nextToken()
10:28:04.2 (251302952)|METHOD_ENTRY|[390]||System.JSONParser.getCurrentToken()
10:28:04.2 (251331951)|METHOD_EXIT|[390]||System.JSONParser.getCurrentToken()
10:28:04.2 (251368191)|METHOD_ENTRY|[389]||System.JSONParser.nextToken()
10:28:04.2 (251388364)|METHOD_EXIT|[389]||System.JSONParser.nextToken()
10:28:04.2 (253576747)|CALLOUT_REQUEST|[411]|System.HttpRequest[Endpoint=https://api.twitter.com/1.1/users/show.json?screen_name=roreb, Method=GET]
10:28:04.2 (315136986)|CALLOUT_RESPONSE|[411]|System.HttpResponse[Status=OK, StatusCode=200]
10:28:04.2 (316132026)|METHOD_ENTRY|[1]|01pB0000000ljzx|Sparkle_Helper.Sparkle_Helper()
10:28:04.2 (316177421)|METHOD_EXIT|[1]|Sparkle_Helper
10:28:04.2 (316202077)|METHOD_ENTRY|[417]|01pB0000000ljzx|testautonumdata.Sparkle_Helper.getFieldValueFromJson(String, String)
10:28:04.2 (316312829)|METHOD_ENTRY|[9]||System.JSON.createParser(String)
10:28:04.2 (316418566)|METHOD_EXIT|[9]||System.JSON.createParser(String)
10:28:04.2 (316509346)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
10:28:04.2 (316593567)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
10:28:04.2 (316607892)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (316655604)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (316730999)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
10:28:04.2 (316789454)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
10:28:04.2 (316799810)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (316829839)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (316852552)|METHOD_ENTRY|[14]||System.JSONParser.getText()
10:28:04.2 (316884639)|METHOD_EXIT|[14]||System.JSONParser.getText()
10:28:04.2 (316916214)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
10:28:04.2 (316951359)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
10:28:04.2 (316960975)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (316990415)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (317024875)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
10:28:04.2 (317065724)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
10:28:04.2 (317075527)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (317104164)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (317123220)|METHOD_ENTRY|[14]||System.JSONParser.getText()
10:28:04.2 (317143043)|METHOD_EXIT|[14]||System.JSONParser.getText()
10:28:04.2 (317160850)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
10:28:04.2 (317193280)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
10:28:04.2 (317202532)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (317230979)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (317263690)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
10:28:04.2 (317301465)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
10:28:04.2 (317311066)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (317339885)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (317358438)|METHOD_ENTRY|[14]||System.JSONParser.getText()
10:28:04.2 (317373844)|METHOD_EXIT|[14]||System.JSONParser.getText()
10:28:04.2 (317390419)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
10:28:04.2 (317421803)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
10:28:04.2 (317430988)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (317459266)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (317491901)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
10:28:04.2 (317530130)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
10:28:04.2 (317539728)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (317568453)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (317587124)|METHOD_ENTRY|[14]||System.JSONParser.getText()
10:28:04.2 (317602227)|METHOD_EXIT|[14]||System.JSONParser.getText()
10:28:04.2 (317618379)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
10:28:04.2 (317649378)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
10:28:04.2 (317658590)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (317686799)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (317719210)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
10:28:04.2 (317756372)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
10:28:04.2 (317765939)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (317794181)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (317812629)|METHOD_ENTRY|[14]||System.JSONParser.getText()
10:28:04.2 (317827673)|METHOD_EXIT|[14]||System.JSONParser.getText()
10:28:04.2 (317843763)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
10:28:04.2 (317874620)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
10:28:04.2 (317884020)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (317912306)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (317944268)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
10:28:04.2 (317981360)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
10:28:04.2 (317990871)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (318019222)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (318038417)|METHOD_ENTRY|[14]||System.JSONParser.getText()
10:28:04.2 (318053662)|METHOD_EXIT|[14]||System.JSONParser.getText()
10:28:04.2 (318071579)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
10:28:04.2 (318105233)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
10:28:04.2 (318114478)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (318154185)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (318187746)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
10:28:04.2 (318224781)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
10:28:04.2 (318234807)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (318263472)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (318281574)|METHOD_ENTRY|[14]||System.JSONParser.getText()
10:28:04.2 (318296772)|METHOD_EXIT|[14]||System.JSONParser.getText()
10:28:04.2 (318312625)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
10:28:04.2 (318343806)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
10:28:04.2 (318352924)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (318381206)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (318413522)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
10:28:04.2 (318447461)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
10:28:04.2 (318456900)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (318485075)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (318503375)|METHOD_ENTRY|[14]||System.JSONParser.getText()
10:28:04.2 (318518132)|METHOD_EXIT|[14]||System.JSONParser.getText()
10:28:04.2 (318534234)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
10:28:04.2 (318565301)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
10:28:04.2 (318574520)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (318603165)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (318635126)|METHOD_ENTRY|[12]||System.JSONParser.nextToken()
10:28:04.2 (318671456)|METHOD_EXIT|[12]||System.JSONParser.nextToken()
10:28:04.2 (318680795)|METHOD_ENTRY|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (318709034)|METHOD_EXIT|[13]||System.JSONParser.getCurrentToken()
10:28:04.2 (318727372)|METHOD_ENTRY|[14]||System.JSONParser.getText()
