37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
15:11:51.0 (112670)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
15:11:51.3 (3098923)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
15:11:51.3 (3431820)|METHOD_EXIT|[1]|Twitter_Lightning_Controller
15:11:51.3 (3677013)|CONSTRUCTOR_ENTRY|[298]|01pB0000000r382|<init>()
15:11:51.3 (3860713)|CONSTRUCTOR_EXIT|[298]|01pB0000000r382|<init>()
15:11:51.3 (4259031)|METHOD_ENTRY|[309]||System.EncodingUtil.urlEncode(String, String)
15:11:51.3 (4340968)|METHOD_EXIT|[309]||System.EncodingUtil.urlEncode(String, String)
15:11:51.3 (4369255)|METHOD_ENTRY|[310]||System.EncodingUtil.urlEncode(String, String)
15:11:51.3 (4412380)|METHOD_EXIT|[310]||System.EncodingUtil.urlEncode(String, String)
15:11:51.3 (4861335)|METHOD_ENTRY|[323]||System.EncodingUtil.base64Encode(Blob)
15:11:51.3 (4936837)|METHOD_EXIT|[323]||System.EncodingUtil.base64Encode(Blob)
15:11:51.3 (5248705)|CALLOUT_REQUEST|[331]|System.HttpRequest[Endpoint=https://api.twitter.com/oauth2/token, Method=POST]
15:11:51.3 (311382573)|CALLOUT_RESPONSE|[331]|System.HttpResponse[Status=OK, StatusCode=200]
15:11:51.3 (312107485)|METHOD_ENTRY|[336]||System.JSON.createParser(String)
15:11:51.3 (312354431)|METHOD_EXIT|[336]||System.JSON.createParser(String)
15:11:51.3 (312475057)|METHOD_ENTRY|[337]||System.JSONParser.nextToken()
15:11:51.3 (312765482)|METHOD_EXIT|[337]||System.JSONParser.nextToken()
15:11:51.3 (312780981)|METHOD_ENTRY|[338]||System.JSONParser.getCurrentToken()
15:11:51.3 (312843589)|METHOD_EXIT|[338]||System.JSONParser.getCurrentToken()
15:11:51.3 (312940595)|METHOD_ENTRY|[337]||System.JSONParser.nextToken()
15:11:51.3 (312980777)|METHOD_EXIT|[337]||System.JSONParser.nextToken()
15:11:51.3 (312990347)|METHOD_ENTRY|[338]||System.JSONParser.getCurrentToken()
15:11:51.3 (313022758)|METHOD_EXIT|[338]||System.JSONParser.getCurrentToken()
15:11:51.3 (313046824)|METHOD_ENTRY|[338]||System.JSONParser.getText()
15:11:51.3 (313071200)|METHOD_EXIT|[338]||System.JSONParser.getText()
15:11:51.3 (313114783)|METHOD_ENTRY|[337]||System.JSONParser.nextToken()
15:11:51.3 (313150518)|METHOD_EXIT|[337]||System.JSONParser.nextToken()
15:11:51.3 (313159555)|METHOD_ENTRY|[338]||System.JSONParser.getCurrentToken()
15:11:51.3 (313190907)|METHOD_EXIT|[338]||System.JSONParser.getCurrentToken()
15:11:51.3 (313225145)|METHOD_ENTRY|[337]||System.JSONParser.nextToken()
15:11:51.3 (313260256)|METHOD_EXIT|[337]||System.JSONParser.nextToken()
15:11:51.3 (313273724)|METHOD_ENTRY|[338]||System.JSONParser.getCurrentToken()
15:11:51.3 (313305966)|METHOD_EXIT|[338]||System.JSONParser.getCurrentToken()
15:11:51.3 (313325100)|METHOD_ENTRY|[338]||System.JSONParser.getText()
