38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
07:45:11.0 (463723)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
07:45:11.18 (18123022)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000lc07|ListServerController.getListRecords
07:45:11.18 (18188019)|VARIABLE_SCOPE_BEGIN|[3]|ListServerController.mapObjectsFields|Map<String,Set<String>>|true|true
07:45:11.18 (18272731)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:180
07:45:11.18 (18281878)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:22
07:45:11.18 (18285068)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
07:45:11.18 (18307324)|METHOD_ENTRY|[1]|01pB0000000lc07|ListServerController.ListServerController()
07:45:11.18 (18312802)|STATEMENT_EXECUTE|[1]
07:45:11.18 (18319394)|STATEMENT_EXECUTE|[1]
07:45:11.18 (18358928)|HEAP_ALLOCATE|[50]|Bytes:5
07:45:11.18 (18388131)|HEAP_ALLOCATE|[56]|Bytes:5
07:45:11.18 (18397439)|HEAP_ALLOCATE|[64]|Bytes:7
07:45:11.18 (18424416)|SYSTEM_MODE_ENTER|false
07:45:11.18 (18446413)|HEAP_ALLOCATE|[3]|Bytes:5
07:45:11.18 (18450906)|STATEMENT_EXECUTE|[3]
07:45:11.18 (18485294)|VARIABLE_ASSIGNMENT|[3]|ListServerController.mapObjectsFields|null|
07:45:11.18 (18493391)|SYSTEM_MODE_EXIT|false
07:45:11.18 (18507577)|METHOD_EXIT|[1]|ListServerController
07:45:11.18 (18513278)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
07:45:11.18 (18515553)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
07:45:11.18 (18516875)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
07:45:11.18 (18517999)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:45:11.18 (18519567)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:45:11.18 (18524828)|SYSTEM_MODE_ENTER|false
07:45:11.18 (18530774)|VARIABLE_SCOPE_BEGIN|[23]|rowsLimit|String|false|false
