38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
09:48:08.0 (86152)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
09:48:08.2 (2517312)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000lc07|ListServerController.getListRecords
09:48:08.2 (2579662)|VARIABLE_SCOPE_BEGIN|[3]|ListServerController.mapObjectsFields|Map<String,Set<String>>|true|true
09:48:08.2 (2643484)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:180
09:48:08.2 (2652083)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:22
09:48:08.2 (2655714)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
09:48:08.2 (2675191)|METHOD_ENTRY|[1]|01pB0000000lc07|ListServerController.ListServerController()
09:48:08.2 (2678956)|STATEMENT_EXECUTE|[1]
09:48:08.2 (2685127)|STATEMENT_EXECUTE|[1]
09:48:08.2 (2721755)|HEAP_ALLOCATE|[50]|Bytes:5
09:48:08.2 (2746689)|HEAP_ALLOCATE|[56]|Bytes:5
09:48:08.2 (2755769)|HEAP_ALLOCATE|[64]|Bytes:7
09:48:08.2 (2782489)|SYSTEM_MODE_ENTER|false
09:48:08.2 (2801809)|HEAP_ALLOCATE|[3]|Bytes:5
09:48:08.2 (2806541)|STATEMENT_EXECUTE|[3]
09:48:08.2 (2838863)|VARIABLE_ASSIGNMENT|[3]|ListServerController.mapObjectsFields|null|
09:48:08.2 (2846985)|SYSTEM_MODE_EXIT|false
09:48:08.2 (2860865)|METHOD_EXIT|[1]|ListServerController
09:48:08.2 (2866548)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
09:48:08.2 (2868739)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
09:48:08.2 (2870196)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
09:48:08.2 (2871400)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:48:08.2 (2872639)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:48:08.2 (2880710)|SYSTEM_MODE_ENTER|false
09:48:08.2 (2885714)|VARIABLE_SCOPE_BEGIN|[23]|rowsLimit|String|false|false
09:48:08.2 (2894442)|VARIABLE_ASSIGNMENT|[23]|rowsLimit|"8"
09:48:08.2 (2896821)|VARIABLE_SCOPE_BEGIN|[23]|objectApiName|String|false|false
09:48:08.2 (2900125)|VARIABLE_ASSIGNMENT|[23]|objectApiName|"Account"
09:48:08.2 (2902127)|VARIABLE_SCOPE_BEGIN|[23]|filter1Field|String|false|false
09:48:08.2 (2904923)|VARIABLE_ASSIGNMENT|[23]|filter1Field|null
09:48:08.2 (2906557)|VARIABLE_SCOPE_BEGIN|[23]|filter1Value|String|false|false
09:48:08.2 (2908641)|VARIABLE_ASSIGNMENT|[23]|filter1Value|null
09:48:08.2 (2910191)|VARIABLE_SCOPE_BEGIN|[23]|eventField|String|false|false
09:48:08.2 (2912986)|VARIABLE_ASSIGNMENT|[23]|eventField|"Id"
