38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
09:19:02.0 (102420)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
09:19:02.2 (2256781)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000lc07|ListServerController.getListRecords
09:19:02.2 (2311984)|VARIABLE_SCOPE_BEGIN|[3]|ListServerController.mapObjectsFields|Map<String,Set<String>>|true|true
09:19:02.2 (2383821)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:180
09:19:02.2 (2392822)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:22
09:19:02.2 (2396342)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
09:19:02.2 (2415274)|METHOD_ENTRY|[1]|01pB0000000lc07|ListServerController.ListServerController()
09:19:02.2 (2420020)|STATEMENT_EXECUTE|[1]
09:19:02.2 (2427311)|STATEMENT_EXECUTE|[1]
09:19:02.2 (2464191)|HEAP_ALLOCATE|[50]|Bytes:5
09:19:02.2 (2491873)|HEAP_ALLOCATE|[56]|Bytes:5
09:19:02.2 (2501481)|HEAP_ALLOCATE|[64]|Bytes:7
09:19:02.2 (2528420)|SYSTEM_MODE_ENTER|false
09:19:02.2 (2550476)|HEAP_ALLOCATE|[3]|Bytes:5
09:19:02.2 (2555238)|STATEMENT_EXECUTE|[3]
09:19:02.2 (2589735)|VARIABLE_ASSIGNMENT|[3]|ListServerController.mapObjectsFields|null|
09:19:02.2 (2598383)|SYSTEM_MODE_EXIT|false
09:19:02.2 (2609919)|METHOD_EXIT|[1]|ListServerController
09:19:02.2 (2615556)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
09:19:02.2 (2617549)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
09:19:02.2 (2618983)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
09:19:02.2 (2620230)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:19:02.2 (2621607)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:19:02.2 (2630790)|SYSTEM_MODE_ENTER|false
09:19:02.2 (2638022)|VARIABLE_SCOPE_BEGIN|[23]|rowsLimit|String|false|false
09:19:02.2 (2646404)|VARIABLE_ASSIGNMENT|[23]|rowsLimit|"8"
09:19:02.2 (2648739)|VARIABLE_SCOPE_BEGIN|[23]|objectApiName|String|false|false
09:19:02.2 (2651825)|VARIABLE_ASSIGNMENT|[23]|objectApiName|"Account"
09:19:02.2 (2653617)|VARIABLE_SCOPE_BEGIN|[23]|filter1Field|String|false|false
09:19:02.2 (2656556)|VARIABLE_ASSIGNMENT|[23]|filter1Field|null
09:19:02.2 (2658264)|VARIABLE_SCOPE_BEGIN|[23]|filter1Value|String|false|false
09:19:02.2 (2660476)|VARIABLE_ASSIGNMENT|[23]|filter1Value|null
09:19:02.2 (2661958)|VARIABLE_SCOPE_BEGIN|[23]|eventField|String|false|false
09:19:02.2 (2664578)|VARIABLE_ASSIGNMENT|[23]|eventField|"Id"
09:19:02.2 (2666279)|VARIABLE_SCOPE_BEGIN|[23]|column1|String|false|false
09:19:02.2 (2668782)|VARIABLE_ASSIGNMENT|[23]|column1|"Name"
09:19:02.2 (2670417)|VARIABLE_SCOPE_BEGIN|[23]|column2|String|false|false
09:19:02.2 (2672547)|VARIABLE_ASSIGNMENT|[23]|column2|null
