38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
03:23:20.0 (380919)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
03:23:20.2 (2921071)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000lc07|ListServerController.getListRecords
03:23:20.2 (3051939)|VARIABLE_SCOPE_BEGIN|[3]|ListServerController.mapObjectsFields|Map<String,Set<String>>|true|true
03:23:20.2 (3134269)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:180
03:23:20.2 (3143906)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:22
03:23:20.2 (3147451)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
03:23:20.2 (3166048)|METHOD_ENTRY|[1]|01pB0000000lc07|ListServerController.ListServerController()
03:23:20.2 (3170751)|STATEMENT_EXECUTE|[1]
03:23:20.2 (3177457)|STATEMENT_EXECUTE|[1]
03:23:20.2 (3215770)|HEAP_ALLOCATE|[50]|Bytes:5
03:23:20.2 (3247210)|HEAP_ALLOCATE|[56]|Bytes:5
03:23:20.2 (3258098)|HEAP_ALLOCATE|[64]|Bytes:7
03:23:20.2 (3298197)|SYSTEM_MODE_ENTER|false
03:23:20.2 (3321954)|HEAP_ALLOCATE|[3]|Bytes:5
03:23:20.2 (3326947)|STATEMENT_EXECUTE|[3]
03:23:20.2 (3368453)|VARIABLE_ASSIGNMENT|[3]|ListServerController.mapObjectsFields|null|
03:23:20.2 (3377095)|SYSTEM_MODE_EXIT|false
03:23:20.2 (3390576)|METHOD_EXIT|[1]|ListServerController
03:23:20.2 (3396310)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
03:23:20.2 (3398655)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
03:23:20.2 (3400151)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
03:23:20.2 (3401558)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
03:23:20.2 (3408842)|SYSTEM_MODE_ENTER|false
03:23:20.2 (3420131)|VARIABLE_SCOPE_BEGIN|[23]|rowsLimit|String|false|false
03:23:20.2 (3430417)|VARIABLE_ASSIGNMENT|[23]|rowsLimit|"8"
